t,v_pre,v_post,i,i_fast,i_slow
2816.4,0.428304,1.13642,-0.703606,-0.0415059,-0.6621
2817,0.362777,1.62688,-0.66678,-0.0331196,-0.633661
2817.6,0.308264,0.674478,-0.696683,-0.0298952,-0.666788
2818.2,0.268748,-0.761198,-0.7732,-0.0297864,-0.743413
2818.8,0.212727,-0.892587,-0.781227,-0.02579,-0.755437
2819.4,0.194731,-0.889423,-0.780657,-0.0244974,-0.756159
2820,0.222233,-0.882618,-0.783048,-0.0264871,-0.756561
2820.6,0.19873,-0.875367,-0.781675,-0.0247576,-0.756918
2821.2,0.228232,-0.867494,-0.784159,-0.026918,-0.757241
2821.8,0.203221,-0.859118,-0.782586,-0.025052,-0.757534
2822.4,0.212727,-0.850099,-0.783518,-0.0257267,-0.757791
2823,0.20822,-0.840488,-0.783386,-0.0253828,-0.758003
2823.6,0.213727,-0.829937,-0.78394,-0.0257678,-0.758173
2824.2,0.249736,-0.818276,-0.786863,-0.0285261,-0.758337
2824.8,0.237738,-0.80593,-0.785998,-0.0275496,-0.758448
2825.4,0.254243,-0.79229,-0.787353,-0.0288461,-0.758507
2826,0.261241,-0.777542,-0.787907,-0.0293966,-0.75851
2826.6,0.254751,-0.761382,-0.787266,-0.0288319,-0.758434
2827.2,0.284761,-0.743319,-0.789656,-0.031349,-0.758307
2827.8,0.273255,-0.723563,-0.788398,-0.0303099,-0.758088
2828.4,0.305773,-0.701349,-0.790945,-0.0331712,-0.757774
2829,0.305265,-0.67653,-0.790414,-0.0330724,-0.757341
2829.6,0.330276,-0.648659,-0.792179,-0.0354114,-0.756768
2830.2,0.283253,-0.617089,-0.786965,-0.0309703,-0.755995
2830.8,0.307772,-0.58097,-0.788115,-0.0331077,-0.755008
2831.4,0.298758,-0.538968,-0.785908,-0.0321949,-0.753713
2832,0.301265,-0.489224,-0.784395,-0.0323218,-0.752074
2832.6,0.328276,-0.42904,-0.78471,-0.0347331,-0.749977
2833.2,0.31777,-0.354572,-0.780796,-0.0335698,-0.747226
2833.8,0.338782,-0.259303,-0.778925,-0.0353897,-0.743535
2834.4,0.340273,-0.130741,-0.773609,-0.0352537,-0.738356
2835,0.395802,0.0560232,-0.77128,-0.0406465,-0.730633
2835.6,0.548851,0.363764,-0.778088,-0.0602447,-0.717843
2836.2,0.89948,0.964213,-0.827925,-0.134972,-0.692952
2836.8,1.07805,1.69805,-0.836062,-0.180662,-0.6554
2837.4,1.06754,1.06312,-0.85561,-0.181845,-0.673766
2838,0.977021,-0.652965,-0.934184,-0.17279,-0.761394
2838.6,0.87147,-0.919458,-0.928246,-0.142737,-0.785508
2839.2,0.757429,-0.91897,-0.897249,-0.110081,-0.787168
2839.8,0.656893,-0.913008,-0.874202,-0.0860867,-0.788116
2840.4,0.584368,-0.90615,-0.860391,-0.0715163,-0.788875
2841,0.527856,-0.898999,-0.851154,-0.0616466,-0.789508
2841.6,0.488831,-0.891523,-0.845566,-0.0555317,-0.790034
2842.2,0.426304,-0.883934,-0.837307,-0.0468602,-0.790447
2842.8,0.351287,-0.876184,-0.828827,-0.0380844,-0.790743
2843.4,0.362285,-0.867199,-0.830194,-0.0392445,-0.790949
2844,0.316262,-0.857982,-0.825601,-0.034497,-0.791104
2844.6,0.304265,-0.848031,-0.824508,-0.0333346,-0.791174
2845.2,0.362777,-0.836517,-0.830442,-0.0392233,-0.791219
2845.8,0.338782,-0.82474,-0.827888,-0.0366631,-0.791225
2846.4,0.366284,-0.811612,-0.830723,-0.0395454,-0.791177
2847,0.369284,-0.797499,-0.830909,-0.0398405,-0.791068
2847.6,0.394803,-0.781621,-0.833616,-0.0427082,-0.790907
2848.2,0.4078,-0.764409,-0.834903,-0.0442146,-0.790689
2848.8,0.392803,-0.745748,-0.832756,-0.0423784,-0.790377
2849.4,0.387788,-0.724832,-0.831715,-0.0417417,-0.789974
2850,0.423813,-0.70105,-0.835482,-0.0460146,-0.789467
2850.6,0.421813,-0.674971,-0.834515,-0.0456892,-0.788826
2851.2,0.404292,-0.645221,-0.831469,-0.0434649,-0.788004
2851.8,0.400801,-0.611588,-0.829961,-0.0429594,-0.787001
2852.4,0.435318,-0.572725,-0.832846,-0.0471032,-0.785743
2853,0.472327,-0.526601,-0.836087,-0.0519245,-0.784162
2853.6,0.450315,-0.472587,-0.830919,-0.0487574,-0.782161
2854.2,0.431319,-0.407132,-0.825705,-0.0461117,-0.779593
2854.8,0.448316,-0.324698,-0.824282,-0.0480471,-0.776235
2855.4,0.444316,-0.217623,-0.818911,-0.0472115,-0.771699
2856,0.46582,-0.0687614,-0.814829,-0.0495839,-0.765245
2856.6,0.483324,0.156904,-0.806574,-0.0512593,-0.755314
2857.2,0.498338,0.546213,-0.790214,-0.0521026,-0.738111
2857.8,0.525348,1.24721,-0.759339,-0.0534892,-0.70585
2858.4,0.680905,1.61826,-0.755739,-0.0766529,-0.679086
2859,1.02403,0.476661,-0.899421,-0.174225,-0.725195
2859.6,1.22512,-0.779822,-1.07089,-0.268906,-0.801987
2860.2,1.26812,-0.852544,-1.09951,-0.288235,-0.81127
2860.8,1.16308,-0.83537,-1.05895,-0.246871,-0.812076
2861.4,1.02454,-0.81876,-1.00657,-0.193885,-0.812681
2862,0.963516,-0.800443,-0.985063,-0.171955,-0.813108
2862.6,0.837461,-0.783421,-0.9447,-0.131314,-0.813386
2863.2,0.775933,-0.764318,-0.927363,-0.113891,-0.813472
2863.8,0.674906,-0.744465,-0.902457,-0.0891061,-0.813351
2864.4,0.641389,-0.721927,-0.894846,-0.0818118,-0.813034
2865,0.566356,-0.697204,-0.879859,-0.0673591,-0.8125
2865.6,0.572862,-0.669167,-0.880182,-0.0683933,-0.811789
2866.2,0.572862,-0.637248,-0.879081,-0.0682573,-0.810823
2866.8,0.554358,-0.601153,-0.874516,-0.064889,-0.809627
2867.4,0.561357,-0.559399,-0.874042,-0.0659176,-0.808124
2868,0.519841,-0.511085,-0.86514,-0.058907,-0.806233
2868.6,0.545852,-0.45183,-0.866697,-0.0628659,-0.803831
2869.2,0.57537,-0.378814,-0.868375,-0.0676039,-0.800771
2869.8,0.593366,-0.284953,-0.867134,-0.0704171,-0.796717
2870.4,0.587368,-0.160733,-0.859988,-0.068799,-0.791189
2871,0.566864,0.0163209,-0.847645,-0.0645164,-0.783128
2871.6,0.602381,0.300783,-0.839656,-0.0695095,-0.770147
2872.2,0.579861,0.819394,-0.809845,-0.0635051,-0.74634
2872.8,0.626376,1.56422,-0.775239,-0.0677897,-0.70745
2873.4,0.615886,1.28626,-0.774911,-0.0660757,-0.708835
2874,0.646896,-0.376737,-0.870248,-0.0796681,-0.79058
2874.6,0.643896,-0.885554,-0.914722,-0.0831034,-0.831618
2875.2,0.6664,-0.890599,-0.921355,-0.0880377,-0.833317
2875.8,0.683412,-0.879688,-0.925263,-0.0917789,-0.833484
2876.4,0.690903,-0.868276,-0.927051,-0.0934275,-0.833624
2877,0.702408,-0.855111,-0.9297,-0.0960267,-0.833673
2877.6,0.937505,-0.834324,-0.997049,-0.163447,-0.833602
2878.2,1.27863,-0.797517,-1.12447,-0.291386,-0.833083
2878.8,1.40917,-0.758014,-1.17167,-0.339154,-0.832513
2879.4,1.37366,-0.720617,-1.15765,-0.325598,-0.832054
2880,1.28314,-0.684043,-1.12257,-0.291012,-0.831563
2880.6,1.12256,-0.647947,-1.05931,-0.228419,-0.830891
2881.2,1.03004,-0.608249,-1.02332,-0.193351,-0.829969
2881.8,0.95101,-0.563543,-0.993857,-0.165197,-0.82866
2882.4,0.843968,-0.513347,-0.957905,-0.131011,-0.826893
2883,0.816957,-0.451014,-0.947274,-0.122791,-0.824483
2883.6,0.748431,-0.375695,-0.925456,-0.104159,-0.821297
2884.2,0.738433,-0.279862,-0.918169,-0.101094,-0.817075
2884.8,0.741433,-0.14976,-0.912132,-0.101004,-0.811128
2885.4,0.717421,0.0372918,-0.896588,-0.0942224,-0.802366
2886,0.715914,0.339976,-0.880272,-0.0921486,-0.788123
2886.6,0.702408,0.902854,-0.847623,-0.0860919,-0.761531
2887.2,0.678905,1.62083,-0.79822,-0.0769053,-0.721315
2887.8,0.734418,1.14743,-0.821969,-0.0893931,-0.732576
2888.4,0.708407,-0.529012,-0.915226,-0.0940196,-0.821207
2889,0.741433,-0.888546,-0.95876,-0.105708,-0.853052
2889.6,0.743924,-0.887326,-0.960462,-0.106391,-0.854071
2890.2,0.734926,-0.8755,-0.958108,-0.104043,-0.854065
2890.8,0.743432,-0.862886,-0.96011,-0.106106,-0.854004
2891.4,0.772442,-0.84843,-0.967432,-0.113559,-0.853872
2892,0.779949,-0.832931,-0.969141,-0.115463,-0.853678
2892.6,0.806959,-0.815038,-0.976163,-0.122779,-0.853384
2893.2,0.80596,-0.79595,-0.975376,-0.122351,-0.853025
2893.8,0.83397,-0.774518,-0.98279,-0.130222,-0.852568
2894.4,0.887991,-0.749546,-0.998439,-0.146456,-0.851983
2895,0.898989,-0.721373,-1.00089,-0.149684,-0.851205
2895.6,1.16359,-0.679389,-1.0948,-0.244734,-0.850063
2896.2,1.46619,-0.615934,-1.20367,-0.355669,-0.848002
2896.8,1.57024,-0.544509,-1.23177,-0.386197,-0.845571
2897.4,1.50871,-0.46607,-1.20867,-0.365907,-0.842758
2898,1.40517,-0.37578,-1.16902,-0.329763,-0.839259
2898.6,1.23211,-0.267565,-1.09901,-0.264384,-0.83463
2899.2,1.10406,-0.127248,-1.04259,-0.214308,-0.828285
2899.8,1.02554,0.0798215,-1.00226,-0.183699,-0.81856
2900.4,0.956501,0.426029,-0.959178,-0.157132,-0.802045
2901,0.876977,1.0699,-0.898315,-0.127654,-0.770661
2901.6,0.867471,1.67222,-0.851021,-0.118725,-0.732296
2902.2,0.853966,0.835157,-0.883342,-0.120043,-0.763299
2902.8,0.811958,-0.726184,-0.978324,-0.122389,-0.855934
2903.4,0.84146,-0.896642,-1.00671,-0.133412,-0.873298
2904,0.831954,-0.888628,-1.00414,-0.130558,-0.873581
2904.6,0.797453,-0.876841,-0.993999,-0.120584,-0.873415
2905.2,0.81445,-0.86297,-0.99843,-0.125276,-0.873154
2905.8,0.847459,-0.846687,-1.00761,-0.134817,-0.872788
2906.4,0.859473,-0.829301,-1.0107,-0.138305,-0.872396
2907,0.896989,-0.81017,-1.02182,-0.149876,-0.871947
2907.6,0.889483,-0.788917,-1.01862,-0.147281,-0.871339
2908.2,0.913986,-0.765282,-1.02562,-0.154946,-0.870674
2908.8,0.947011,-0.738538,-1.0355,-0.165665,-0.869839
2909.4,0.960008,-0.708006,-1.03857,-0.16977,-0.868797
2910,1.00203,-0.673637,-1.05169,-0.184081,-0.867614
2910.6,1.01503,-0.633242,-1.05432,-0.188252,-0.866071
2911.2,1.05854,-0.58517,-1.06769,-0.203515,-0.864177
2911.8,1.38267,-0.511286,-1.186,-0.324683,-0.861314
2912.4,1.66077,-0.40506,-1.2637,-0.406877,-0.856826
2913,1.7098,-0.276052,-1.2662,-0.414993,-0.851206
2913.6,1.53672,-0.107832,-1.20969,-0.366237,-0.843451
2914.2,1.37267,0.136547,-1.1402,-0.308395,-0.831806
2914.8,1.17259,0.548104,-1.04182,-0.230032,-0.81179
2915.4,1.02303,1.27852,-0.943955,-0.169388,-0.774568
2916,0.933506,1.62124,-0.881924,-0.136453,-0.745471
2916.6,0.852474,0.371083,-0.923951,-0.123137,-0.800814
2917.2,0.791455,-0.837744,-1.00107,-0.118159,-0.882909
2917.8,0.806451,-0.898356,-1.01331,-0.123263,-0.890046
2918.4,0.758937,-0.889722,-1.00019,-0.110279,-0.889911
2919,0.762428,-0.877348,-1.00061,-0.111107,-0.889498
2919.6,0.787439,-0.864594,-1.00684,-0.117729,-0.889106
2920.2,0.808959,-0.849669,-1.01218,-0.12361,-0.888575
2920.8,0.816957,-0.833707,-1.01379,-0.125764,-0.888021
2921.4,0.797945,-0.816611,-1.00763,-0.120266,-0.887369
2922,0.837969,-0.795912,-1.01817,-0.131567,-0.886602
2922.6,0.87147,-0.773815,-1.02731,-0.141507,-0.885801
2923.2,0.911494,-0.748009,-1.03878,-0.153967,-0.884815
2923.8,0.930998,-0.719464,-1.04378,-0.160097,-0.883679
2924.4,0.972514,-0.686622,-1.05622,-0.173852,-0.882373
2925,1.00102,-0.648461,-1.06421,-0.183426,-0.880783
2925.6,1.03753,-0.602767,-1.07483,-0.196021,-0.878812
2926.2,1.05505,-0.549028,-1.07818,-0.201762,-0.876421
2926.8,1.07905,-0.485087,-1.08333,-0.209808,-0.873525
2927.4,1.09506,-0.404235,-1.08441,-0.214687,-0.86972
2928,1.27963,-0.294127,-1.14741,-0.282769,-0.864645
2928.6,1.59125,-0.116616,-1.23822,-0.381937,-0.856285
2929.2,1.75231,0.168547,-1.25521,-0.412672,-0.842534
2929.8,1.7068,0.687996,-1.20794,-0.390642,-0.817297
2930.4,1.51872,1.571,-1.09333,-0.323518,-0.769811
2931,1.32014,1.48278,-1.01918,-0.259974,-0.759202
2931.6,1.12658,-0.265504,-1.06805,-0.219414,-0.848634
2932.2,0.987527,-0.931715,-1.0864,-0.181637,-0.904766
2932.8,0.932998,-0.941197,-1.06965,-0.162993,-0.906653
2933.4,0.836461,-0.93434,-1.03878,-0.132258,-0.906518
2934,0.807451,-0.926266,-1.03005,-0.123771,-0.906275
2934.6,0.763936,-0.917758,-1.01771,-0.111785,-0.905923
2935.2,0.777441,-0.907854,-1.02085,-0.115323,-0.905524
2935.8,0.740433,-0.898015,-1.01064,-0.105575,-0.905062
2936.4,0.783948,-0.885642,-1.02148,-0.116927,-0.904554
2937,0.81345,-0.872707,-1.02907,-0.125065,-0.904
2937.6,0.814958,-0.858936,-1.02878,-0.125388,-0.903395
2938.2,0.825955,-0.843332,-1.03115,-0.128434,-0.902711
2938.8,0.853966,-0.826549,-1.03862,-0.136609,-0.902006
2939.4,0.853474,-0.807979,-1.03747,-0.1363,-0.901175
2940,0.894482,-0.78713,-1.04915,-0.148858,-0.900291
2940.6,0.918493,-0.762853,-1.0556,-0.156395,-0.899206
2941.2,0.926999,-0.736474,-1.05697,-0.158938,-0.898035
2941.8,0.960008,-0.705794,-1.06643,-0.169744,-0.896681
2942.4,0.957517,-0.671719,-1.06363,-0.168529,-0.895103
2943,0.953502,-0.632929,-1.06004,-0.166757,-0.893284
2943.6,1.00102,-0.587533,-1.0739,-0.182727,-0.891168
2944.2,1.01203,-0.534091,-1.07459,-0.186019,-0.888574
2944.8,0.987019,-0.470528,-1.06188,-0.176507,-0.885377
2945.4,1.02454,-0.390594,-1.07017,-0.188789,-0.881381
2946,1.03704,-0.28867,-1.06823,-0.192041,-0.876191
2946.6,1.04755,-0.149019,-1.06313,-0.194115,-0.869012
2947.2,1.05555,0.0545444,-1.05307,-0.194517,-0.858551
2947.8,1.06605,0.394047,-1.03544,-0.194172,-0.841268
2948.4,1.08456,1.04149,-1.00093,-0.192693,-0.808233
2949,1.15057,1.70421,-0.968752,-0.20374,-0.765012
2949.6,1.4462,0.93953,-1.102,-0.3086,-0.793402
2950.2,1.63976,-0.66459,-1.29475,-0.403732,-0.89102
2950.8,1.63526,-0.866226,-1.32461,-0.411932,-0.912675
2951.4,1.51022,-0.848777,-1.28801,-0.375198,-0.912811
2952,1.35615,-0.826471,-1.23349,-0.321268,-0.912219
2952.6,1.21461,-0.806604,-1.17824,-0.266574,-0.911666
2953.2,1.08156,-0.787189,-1.12571,-0.214728,-0.910979
2953.8,0.970514,-0.768456,-1.08425,-0.174033,-0.910214
2954.4,0.916493,-0.746706,-1.06478,-0.155581,-0.9092
2955,0.851966,-0.722536,-1.04305,-0.13512,-0.907933
2955.6,0.816957,-0.695482,-1.03117,-0.124679,-0.906494
2956.2,0.792454,-0.665793,-1.0225,-0.117636,-0.904869
2956.8,0.749923,-0.632693,-1.00921,-0.106223,-0.902989
2957.4,0.738433,-0.594408,-1.00391,-0.103098,-0.900817
2958,0.759429,-0.548928,-1.00635,-0.108083,-0.898264
2958.6,0.747923,-0.496217,-1.0001,-0.104821,-0.895281
2959.2,0.713422,-0.432942,-0.987762,-0.0960733,-0.891689
2959.8,0.747431,-0.355121,-0.991132,-0.103781,-0.887351
2960.4,0.772442,-0.252648,-0.991097,-0.109411,-0.881686
2961,0.752938,-0.113794,-0.977648,-0.103581,-0.874067
2961.6,0.736925,0.0898262,-0.961539,-0.0984429,-0.863096
2962.2,0.746923,0.428691,-0.944045,-0.0987511,-0.845294
2962.8,0.688411,1.05039,-0.894978,-0.0823644,-0.812614
2963.4,0.742432,1.64538,-0.861929,-0.0893081,-0.772621
2964,0.674398,0.863379,-0.880307,-0.0785049,-0.801802
2964.6,0.730927,-0.698364,-0.998479,-0.100934,-0.897545
2965.2,0.750431,-0.888472,-1.02482,-0.108035,-0.916789
2965.8,0.738433,-0.88339,-1.02168,-0.104974,-0.916701
2966.4,0.784948,-0.872156,-1.0332,-0.117104,-0.916093
2967,0.713422,-0.861525,-1.01408,-0.0986799,-0.915399
2967.6,0.727927,-0.849401,-1.01683,-0.102137,-0.914689
2968.2,0.728927,-0.836372,-1.01622,-0.102301,-0.913922
2968.8,0.704408,-0.823425,-1.00942,-0.0963056,-0.913113
2969.4,0.713914,-0.809122,-1.01071,-0.09848,-0.912228
2970,0.681396,-0.793603,-1.00206,-0.0908308,-0.911233
2970.6,0.663892,-0.777425,-0.997076,-0.086872,-0.910204
2971.2,0.635882,-0.759466,-0.989902,-0.0808663,-0.909036
2971.8,0.646388,-0.739838,-0.990742,-0.0829423,-0.9078
2972.4,0.656893,-0.717239,-0.991436,-0.085042,-0.906394
2973,0.63639,-0.693611,-0.985554,-0.0806394,-0.904915
2973.6,0.626376,-0.667133,-0.98174,-0.0784853,-0.903254
2974.2,0.595874,-0.637828,-0.973849,-0.0724519,-0.901398
2974.8,0.622884,-0.603298,-0.976763,-0.0774809,-0.899283
2975.4,0.534854,-0.56591,-0.958411,-0.0615033,-0.896908
2976,0.52384,-0.521207,-0.953731,-0.0595695,-0.894162
2976.6,0.537346,-0.468762,-0.952528,-0.0615349,-0.890993
2977.2,0.514334,-0.405792,-0.944868,-0.0576673,-0.887201
2977.8,0.51535,-0.327802,-0.940127,-0.0575425,-0.882585
2978.4,0.471327,-0.227507,-0.927557,-0.0508219,-0.876735
2979,0.473327,-0.0910982,-0.919661,-0.0506648,-0.868996
2979.6,0.439809,0.109245,-0.903613,-0.0456961,-0.857917
2980.2,0.425304,0.440273,-0.88327,-0.0430363,-0.840234
2980.8,0.432811,1.03737,-0.850926,-0.0422933,-0.808633
2981.4,0.400293,1.60614,-0.80729,-0.0368775,-0.770412
2982,0.378298,0.868504,-0.833082,-0.0359298,-0.797152
2982.6,0.363285,-0.669062,-0.927997,-0.0384791,-0.889518
2983.2,0.353287,-0.879166,-0.947909,-0.0382912,-0.909617
2983.8,0.351287,-0.879128,-0.947488,-0.0380906,-0.909397
2984.4,0.313771,-0.873686,-0.942857,-0.0342897,-0.908568
2985,0.31677,-0.867752,-0.942263,-0.0345666,-0.907696
2985.6,0.287252,-0.861519,-0.938594,-0.0318025,-0.906791
2986.2,0.252243,-0.855293,-0.934635,-0.0287951,-0.90584
2986.8,0.247244,-0.848337,-0.933235,-0.0283774,-0.904857
2987.4,0.213235,-0.841263,-0.929579,-0.025749,-0.90383
2988,0.188716,-0.833725,-0.926754,-0.0239955,-0.902758
2988.6,0.17172,-0.825751,-0.924489,-0.0228434,-0.901646
2989.2,0.190224,-0.81713,-0.924565,-0.0240745,-0.900491
2989.8,0.125205,-0.808294,-0.919238,-0.0199602,-0.899277
2990.4,0.123697,-0.798806,-0.917856,-0.0198619,-0.897995
2991,0.0636774,-0.788646,-0.913325,-0.0166831,-0.896642
2991.6,0.0841812,-0.777674,-0.912924,-0.0176935,-0.895231
2992.2,0.0291603,-0.766006,-0.908805,-0.0150682,-0.893736
2992.8,0.0431572,-0.753215,-0.907866,-0.0156824,-0.892184
2993.4,-0.0128635,-0.739612,-0.903839,-0.0133071,-0.890532
2994,-0.0248609,-0.72468,-0.901622,-0.0128363,-0.888786
2994.6,-0.0423653,-0.708332,-0.899127,-0.0121826,-0.886945
2995.2,-0.0753745,-0.690452,-0.89604,-0.0110461,-0.884994
2995.8,-0.0698839,-0.670552,-0.894146,-0.0112116,-0.882934
2996.4,-0.1459,-0.648647,-0.889678,-0.00895263,-0.880726
2997,-0.121889,-0.623934,-0.887965,-0.00959403,-0.878371
2997.6,-0.158914,-0.596247,-0.884404,-0.00858732,-0.875816
2998.2,-0.127396,-0.564539,-0.882468,-0.00940462,-0.873063
2998.8,-0.16842,-0.528211,-0.878345,-0.00831423,-0.87003
2999.4,-0.156406,-0.485741,-0.875278,-0.00859131,-0.866686
3000,-0.172419,-0.435515,-0.871078,-0.00816902,-0.862909
3000.6,-0.189924,-0.374647,-0.866313,-0.00772788,-0.858585
3001.2,-0.193415,-0.299103,-0.861102,-0.00761245,-0.85349
3001.8,-0.200921,-0.201795,-0.854665,-0.00740022,-0.847264
3002.4,-0.215426,-0.0698623,-0.846301,-0.00703139,-0.83927
3003,-0.261449,0.122968,-0.834289,-0.00606267,-0.828226
3003.6,-0.265448,0.436605,-0.817137,-0.00587606,-0.81126
3004.2,-0.273447,0.988918,-0.787783,-0.00554024,-0.782243
3004.8,-0.28746,1.54871,-0.751452,-0.00507758,-0.746374
3005.4,-0.271955,0.941386,-0.770674,-0.00545768,-0.765217
3006,-0.306472,-0.587447,-0.855627,-0.00548066,-0.850146
3006.6,-0.311471,-0.861243,-0.879102,-0.00555599,-0.873546
3007.2,-0.335482,-0.86738,-0.878251,-0.00517789,-0.873073
3007.8,-0.354478,-0.865728,-0.876669,-0.00489329,-0.871776
3008.4,-0.399993,-0.863859,-0.87472,-0.00427333,-0.870446
3009,-0.412007,-0.86193,-0.873232,-0.00412275,-0.869109
3009.6,-0.400501,-0.859965,-0.872027,-0.00426584,-0.867761
3010.2,-0.438509,-0.858031,-0.870179,-0.00380902,-0.86637
3010.8,-0.443525,-0.856049,-0.868696,-0.00375208,-0.864944
3011.4,-0.466028,-0.854039,-0.86701,-0.00350834,-0.863501
3012,-0.511543,-0.851985,-0.86511,-0.00306278,-0.862047
3012.6,-0.474026,-0.849835,-0.864044,-0.00342479,-0.860619
3013.2,-0.503036,-0.847678,-0.862321,-0.00314062,-0.859181
3013.8,-0.51505,-0.845493,-0.860735,-0.00302967,-0.857705
3014.4,-0.55255,-0.843267,-0.858914,-0.0027086,-0.856205
3015,-0.562056,-0.84096,-0.857345,-0.00263245,-0.854712
3015.6,-0.551059,-0.838589,-0.855934,-0.00271988,-0.853214
3016.2,-0.558057,-0.836158,-0.854376,-0.00266325,-0.851712
3016.8,-0.566055,-0.833669,-0.852797,-0.00260002,-0.850197
3017.4,-0.571562,-0.83108,-0.851252,-0.00255721,-0.848695
3018,-0.562056,-0.828397,-0.849832,-0.00263037,-0.847202
3018.6,-0.588067,-0.825679,-0.848107,-0.00243342,-0.845673
3019.2,-0.601572,-0.822846,-0.84647,-0.00233682,-0.844133
3019.8,-0.646595,-0.819939,-0.844608,-0.00204236,-0.842565
3020.4,-0.608571,-0.816888,-0.843285,-0.00228762,-0.840997
3021,-0.628091,-0.813718,-0.841612,-0.00215761,-0.839454
3021.6,-0.646087,-0.810427,-0.839941,-0.00204424,-0.837897
3022.2,-0.637597,-0.806989,-0.838434,-0.00209631,-0.836338
3022.8,-0.653102,-0.803401,-0.836779,-0.00200095,-0.834778
3023.4,-0.653594,-0.799661,-0.835184,-0.00199754,-0.833186
3024,-0.660592,-0.795729,-0.833563,-0.00195571,-0.831608
3024.6,-0.6611,-0.791614,-0.83195,-0.00195224,-0.829997
3025.2,-0.686603,-0.787298,-0.830175,-0.00180846,-0.828366
3025.8,-0.706615,-0.782738,-0.828435,-0.00170293,-0.826732
3026.4,-0.718121,-0.777942,-0.826708,-0.00164484,-0.825064
3027,-0.716613,-0.772868,-0.825032,-0.00165175,-0.82338
3027.6,-0.674606,-0.767461,-0.823595,-0.00187216,-0.821723
3028.2,-0.748131,-0.761755,-0.821541,-0.00150211,-0.820039
3028.8,-0.714613,-0.75567,-0.819989,-0.00165987,-0.818329
3029.4,-0.735134,-0.749186,-0.818163,-0.00156043,-0.816603
3030,-0.767143,-0.74227,-0.816253,-0.00141732,-0.814836
3030.6,-0.794645,-0.734868,-0.814331,-0.00130476,-0.813027
3031.2,-0.803152,-0.726932,-0.812428,-0.00127133,-0.811157
3031.8,-0.80915,-0.718382,-0.810509,-0.00124804,-0.809261
3032.4,-0.777649,-0.709144,-0.80872,-0.00137061,-0.807349
3033,-0.790155,-0.699143,-0.806725,-0.00131944,-0.805405
3033.6,-0.825655,-0.688296,-0.804598,-0.00118564,-0.803412
3034.2,-0.83067,-0.676465,-0.80254,-0.00116711,-0.801373
3034.8,-0.838161,-0.66353,-0.800412,-0.0011403,-0.799272
3035.4,-0.83467,-0.649321,-0.798264,-0.00115126,-0.797113
3036,-0.83916,-0.633644,-0.796025,-0.00113476,-0.79489
3036.6,-0.884692,-0.616283,-0.79355,-0.00098908,-0.792561
3037.2,-0.86168,-0.596916,-0.791205,-0.00105834,-0.790147
3037.8,-0.89918,-0.575205,-0.788563,-0.000944643,-0.787619
3038.4,-0.883184,-0.550661,-0.785964,-0.000989463,-0.784975
3039,-0.874677,-0.522707,-0.783185,-0.0010132,-0.782172
3039.6,-0.911194,-0.490566,-0.780069,-0.000906422,-0.779163
3040.2,-0.896181,-0.453152,-0.776863,-0.000945873,-0.775917
3040.8,-0.864171,-0.408977,-0.773424,-0.00103812,-0.772386
3041.4,-0.879676,-0.355915,-0.769433,-0.000987729,-0.768445
3042,-0.886183,-0.290712,-0.764914,-0.000964707,-0.763949
3042.6,-0.908686,-0.208185,-0.759532,-0.000897178,-0.758634
3043.2,-0.924699,-0.0993621,-0.752952,-0.000849351,-0.752103
3043.8,-0.886691,0.0527362,-0.744596,-0.000942731,-0.743653
3044.4,-0.898688,0.283531,-0.732627,-0.000896479,-0.73173
3045,-0.950202,0.668653,-0.713744,-0.000749993,-0.712994
3045.6,-0.903196,1.2545,-0.6846,-0.000829451,-0.68377
3046.2,-0.897181,1.38565,-0.669035,-0.000826775,-0.668209
3046.8,-0.881184,0.231835,-0.71436,-0.000927664,-0.713433
3047.4,-0.932206,-0.763865,-0.772581,-0.000862801,-0.771718
3048,-0.930698,-0.838153,-0.777471,-0.000873731,-0.776597
3048.6,-0.941204,-0.843704,-0.776426,-0.000847051,-0.775579
3049.2,-0.958708,-0.847539,-0.775187,-0.000803978,-0.774383
3049.8,-0.915193,-0.851611,-0.774133,-0.000916129,-0.773216
3050.4,-0.965215,-0.856011,-0.772844,-0.000788876,-0.772055
3051,-0.939696,-0.860737,-0.771754,-0.000851791,-0.770902
3051.6,-0.992717,-0.865813,-0.770481,-0.000726932,-0.769754
3052.2,-0.987718,-0.871241,-0.769354,-0.00073815,-0.768616
3052.8,-0.973213,-0.877028,-0.76829,-0.00077121,-0.767519
3053.4,-0.992717,-0.883196,-0.767163,-0.00072772,-0.766435
3054,-0.992717,-0.889753,-0.766082,-0.000728018,-0.765354
3054.6,-1.03174,-0.896715,-0.764916,-0.000647967,-0.764268
3055.2,-1.02523,-0.90407,-0.763889,-0.000661026,-0.763228
3055.8,-1.00973,-0.911843,-0.762878,-0.000692794,-0.762185
3056.4,-1.05425,-0.920033,-0.761772,-0.000606596,-0.761166
3057,-1.03074,-0.928638,-0.760827,-0.000651205,-0.760176
3057.6,-1.03123,-0.937664,-0.759868,-0.000650612,-0.759218
3058.2,-1.01124,-0.947102,-0.758997,-0.000691188,-0.758306
3058.8,-1.02674,-0.956961,-0.758092,-0.000660218,-0.757431
3059.4,-1.02823,-0.967236,-0.757223,-0.000657695,-0.756565
