t,v_pre,v_post,i,i_fast,i_slow
224.544,0.00865649,-0.71817,-0.711569,-0.000579053,-0.71099
224.592,0.0326677,-0.695843,-0.711686,-0.000635013,-0.711051
224.64,0.0376666,-0.670805,-0.71174,-0.000646294,-0.711094
224.688,0.0611697,-0.642538,-0.711685,-0.000706998,-0.710978
224.736,0.0686763,-0.610342,-0.711406,-0.000726241,-0.71068
224.784,0.0611697,-0.573286,-0.71085,-0.000703173,-0.710147
224.832,0.0436653,-0.530102,-0.709908,-0.000654393,-0.709253
224.88,0.0846892,-0.478974,-0.708666,-0.000765273,-0.7079
224.928,0.182226,-0.417081,-0.707465,-0.00111518,-0.706349
224.976,0.602872,-0.33901,-0.712092,-0.00568325,-0.706409
225.024,0.841968,-0.23534,-0.721611,-0.0139914,-0.70762
225.072,0.853474,-0.092174,-0.721698,-0.0144427,-0.707255
225.12,0.811958,0.120719,-0.714668,-0.0121588,-0.702509
225.168,0.677397,0.480195,-0.696062,-0.00709507,-0.688967
225.216,0.583368,1.13563,-0.662163,-0.00468599,-0.657477
225.264,0.473818,1.63881,-0.625506,-0.00288877,-0.622617
225.312,0.428304,0.683515,-0.669836,-0.00258276,-0.667253
225.36,0.362777,-0.759689,-0.770738,-0.00229661,-0.768442
225.408,0.308264,-0.889067,-0.787214,-0.00189223,-0.785321
225.456,0.268748,-0.882729,-0.788678,-0.00162151,-0.787057
225.504,0.212727,-0.87259,-0.78936,-0.00130194,-0.788059
225.552,0.194731,-0.861592,-0.790098,-0.00121252,-0.788886
225.6,0.222233,-0.849723,-0.790904,-0.00134879,-0.789556
225.648,0.19873,-0.836888,-0.791357,-0.00122925,-0.790127
225.696,0.228232,-0.822969,-0.791944,-0.0013779,-0.790566
225.744,0.203221,-0.807821,-0.792206,-0.00124818,-0.790958
225.792,0.212727,-0.791291,-0.792495,-0.00129374,-0.791201
225.84,0.20822,-0.773185,-0.792552,-0.00126937,-0.791283
225.888,0.213727,-0.753244,-0.792565,-0.00129496,-0.79127
225.936,0.249736,-0.731134,-0.792784,-0.0014879,-0.791296
225.984,0.237738,-0.706534,-0.792526,-0.00141709,-0.791109
226.032,0.254243,-0.678939,-0.792266,-0.00150815,-0.790758
226.08,0.261241,-0.647751,-0.791713,-0.00154613,-0.790167
226.128,0.254751,-0.612158,-0.790774,-0.00150327,-0.789271
226.176,0.284761,-0.571005,-0.789849,-0.00168459,-0.788164
226.224,0.273255,-0.522781,-0.788213,-0.00160456,-0.786609
226.272,0.305773,-0.465194,-0.786337,-0.00181334,-0.784523
226.32,0.305265,-0.394772,-0.783514,-0.00179977,-0.781714
226.368,0.330276,-0.305886,-0.77972,-0.00197028,-0.77775
226.416,0.283253,-0.188517,-0.773704,-0.00162519,-0.772079
226.464,0.307772,-0.0229971,-0.76523,-0.00176525,-0.763465
226.512,0.298758,0.235223,-0.75114,-0.00167027,-0.74947
226.56,0.301265,0.696318,-0.725694,-0.00162669,-0.724067
226.608,0.328276,1.44823,-0.680287,-0.00169067,-0.678596
226.656,0.31777,1.45932,-0.665659,-0.001585,-0.664074
226.704,0.338782,-0.0641333,-0.752554,-0.00194063,-0.750613
226.752,0.340273,-0.866678,-0.825097,-0.00213566,-0.822962
226.8,0.395802,-0.887871,-0.830537,-0.00266115,-0.827876
226.848,0.548851,-0.877392,-0.834383,-0.00481338,-0.82957
226.896,0.89948,-0.863657,-0.851845,-0.0182021,-0.833643
226.944,1.07805,-0.846752,-0.874189,-0.0345947,-0.839594
226.992,1.06754,-0.829001,-0.879286,-0.0332993,-0.845987
227.04,0.977021,-0.810945,-0.875675,-0.0240765,-0.851599
227.088,0.87147,-0.791723,-0.872327,-0.016315,-0.856012
227.136,0.757429,-0.770636,-0.869726,-0.0106131,-0.859113
227.184,0.656893,-0.747309,-0.868227,-0.00722145,-0.861005
227.232,0.584368,-0.721227,-0.867448,-0.00545371,-0.861995
227.28,0.527856,-0.692013,-0.866563,-0.00437471,-0.862188
227.328,0.488831,-0.659034,-0.865414,-0.00375166,-0.861663
227.376,0.426304,-0.621469,-0.863317,-0.00293481,-0.860382
227.424,0.351287,-0.578173,-0.860431,-0.0021846,-0.858247
227.472,0.362285,-0.527384,-0.857716,-0.00227114,-0.855445
227.52,0.316262,-0.466701,-0.853777,-0.00188934,-0.851887
227.568,0.304265,-0.392377,-0.849007,-0.00179252,-0.847215
227.616,0.362777,-0.297965,-0.84368,-0.00223491,-0.841445
227.664,0.338782,-0.172223,-0.835646,-0.00201556,-0.833631
227.712,0.366284,0.00791224,-0.824637,-0.00221204,-0.822425
227.76,0.369284,0.296223,-0.806777,-0.0021883,-0.804588
227.808,0.394803,0.82481,-0.774573,-0.00231792,-0.772255
227.856,0.4078,1.58075,-0.721779,-0.00226978,-0.71951
227.904,0.392803,1.27738,-0.724698,-0.00214867,-0.72255
227.952,0.387788,-0.398263,-0.834822,-0.00242547,-0.832396
228,0.423813,-0.885027,-0.888048,-0.00296377,-0.885085
228.048,0.421813,-0.887311,-0.88991,-0.00294434,-0.886965
228.096,0.404292,-0.874729,-0.88977,-0.00274787,-0.887022
228.144,0.400801,-0.860878,-0.889667,-0.00270791,-0.886959
228.192,0.435318,-0.845903,-0.889857,-0.00309305,-0.886764
228.24,0.472327,-0.829606,-0.890239,-0.00356626,-0.886673
228.288,0.450315,-0.811933,-0.889674,-0.00326985,-0.886404
228.336,0.431319,-0.792636,-0.888981,-0.00303279,-0.885948
228.384,0.448316,-0.771409,-0.888656,-0.00323435,-0.885422
228.432,0.444316,-0.748001,-0.887902,-0.00317872,-0.884723
228.48,0.46582,-0.721927,-0.887391,-0.00344835,-0.883942
228.528,0.483324,-0.692714,-0.886722,-0.00368212,-0.88304
228.576,0.498338,-0.659694,-0.885851,-0.0038926,-0.881958
228.624,0.525348,-0.621897,-0.885089,-0.00430883,-0.88078
228.672,0.680905,-0.577709,-0.887615,-0.00781246,-0.879802
228.72,1.02403,-0.522588,-0.90808,-0.0278759,-0.880204
228.768,1.22512,-0.45071,-0.936576,-0.0550045,-0.881572
228.816,1.26812,-0.361298,-0.94479,-0.0625843,-0.882206
228.864,1.16308,-0.249226,-0.92479,-0.0441648,-0.880625
228.912,1.02454,-0.0981972,-0.902285,-0.027012,-0.875273
228.96,0.963516,0.129267,-0.885201,-0.0213016,-0.863899
229.008,0.837461,0.521745,-0.853814,-0.0129704,-0.840843
229.056,0.775933,1.24165,-0.803935,-0.0096936,-0.794241
229.104,0.674906,1.64759,-0.759133,-0.00624473,-0.752888
229.152,0.641389,0.4709,-0.826972,-0.00598036,-0.820991
229.2,0.566356,-0.819291,-0.939972,-0.00509653,-0.934875
229.248,0.572862,-0.892544,-0.951727,-0.00528648,-0.94644
229.296,0.572862,-0.879958,-0.951515,-0.00528203,-0.946233
229.344,0.554358,-0.86449,-0.950544,-0.00491213,-0.945632
229.392,0.561357,-0.847748,-0.949831,-0.0050401,-0.944791
229.44,0.519841,-0.829687,-0.947984,-0.00428702,-0.943697
229.488,0.545852,-0.80991,-0.947305,-0.00473326,-0.942571
229.536,0.57537,-0.788254,-0.946718,-0.00529552,-0.941422
229.584,0.593366,-0.764332,-0.945986,-0.00566524,-0.940321
229.632,0.587368,-0.737912,-0.944544,-0.00552445,-0.93902
229.68,0.566864,-0.70849,-0.942474,-0.00509284,-0.937381
229.728,0.602381,-0.675259,-0.941385,-0.00582472,-0.935561
229.776,0.579861,-0.637533,-0.938709,-0.00532503,-0.933384
229.824,0.626376,-0.593967,-0.937249,-0.00634727,-0.930902
229.872,0.615886,-0.542979,-0.93411,-0.00607218,-0.928038
229.92,0.646896,-0.482186,-0.931264,-0.00680759,-0.924457
229.968,0.643896,-0.407765,-0.926696,-0.00669057,-0.920005
230.016,0.6664,-0.313469,-0.921514,-0.00723946,-0.914274
230.064,0.683412,-0.188111,-0.914111,-0.00765077,-0.906461
230.112,0.690903,-0.00921869,-0.902731,-0.0077636,-0.894967
230.16,0.702408,0.27647,-0.884404,-0.00793373,-0.876471
230.208,0.937505,0.804082,-0.861158,-0.0183744,-0.842784
230.256,1.27863,1.5991,-0.841134,-0.054793,-0.786341
230.304,1.40917,1.33652,-0.87055,-0.0799298,-0.79062
230.352,1.37366,-0.361547,-1.00051,-0.0835057,-0.917005
230.4,1.28314,-0.887754,-1.05224,-0.0682311,-0.984007
230.448,1.12256,-0.888123,-1.03,-0.0404774,-0.989524
230.496,1.03004,-0.871889,-1.02097,-0.0292656,-0.991705
230.544,0.95101,-0.853946,-1.01487,-0.0219789,-0.992896
230.592,0.843968,-0.834693,-1.0079,-0.0147751,-0.993127
230.64,0.816957,-0.813307,-1.00617,-0.0133307,-0.992835
230.688,0.748431,-0.79007,-1.00225,-0.0102732,-0.991977
230.736,0.738433,-0.764454,-1.00051,-0.00987094,-0.990641
230.784,0.741433,-0.735899,-0.99896,-0.00996185,-0.988998
230.832,0.717421,-0.704133,-0.995999,-0.00907007,-0.986929
230.88,0.715914,-0.668295,-0.993374,-0.00899297,-0.984381
230.928,0.702408,-0.627192,-0.990073,-0.00851434,-0.981558
230.976,0.678905,-0.579858,-0.985801,-0.00775462,-0.978046
231.024,0.734418,-0.523851,-0.983515,-0.00954055,-0.973975
231.072,0.708407,-0.456264,-0.977873,-0.00859556,-0.969278
231.12,0.741433,-0.37234,-0.973176,-0.00968256,-0.963493
231.168,0.743924,-0.264169,-0.96552,-0.00969212,-0.955828
231.216,0.734926,-0.115759,-0.954629,-0.00925836,-0.94537
231.264,0.743432,0.106241,-0.938996,-0.00939835,-0.929597
231.312,0.772442,0.487202,-0.913199,-0.010184,-0.903015
231.36,0.779949,1.19573,-0.862433,-0.00988469,-0.852548
231.408,0.806959,1.67382,-0.813282,-0.0102991,-0.802983
231.456,0.80596,0.579277,-0.879324,-0.011084,-0.868241
231.504,0.83397,-0.801442,-1.00894,-0.0140948,-0.994847
231.552,0.887991,-0.891971,-1.0276,-0.0174806,-1.01011
231.6,0.898989,-0.877542,-1.02876,-0.0181892,-1.01057
231.648,1.16359,-0.856851,-1.05787,-0.0463965,-1.01148
231.696,1.46619,-0.826633,-1.12762,-0.113607,-1.01401
231.744,1.57024,-0.792294,-1.16146,-0.144146,-1.01732
231.792,1.50871,-0.759457,-1.14582,-0.125293,-1.02053
231.84,1.40517,-0.726819,-1.11893,-0.0961164,-1.02282
231.888,1.23211,-0.692868,-1.08106,-0.0573266,-1.02374
231.936,1.10406,-0.654573,-1.06046,-0.0373027,-1.02316
231.984,1.02554,-0.609603,-1.04951,-0.0282181,-1.02129
232.032,0.956501,-0.55695,-1.04016,-0.0219105,-1.01825
232.08,0.876977,-0.494413,-1.03022,-0.0162714,-1.01395
232.128,0.867471,-0.41782,-1.02387,-0.0156126,-1.00826
232.176,0.853966,-0.320788,-1.01557,-0.014734,-1.00084
232.224,0.811958,-0.191806,-1.0033,-0.0124626,-0.990842
232.272,0.84146,-0.00711624,-0.990295,-0.0137212,-0.976574
232.32,0.831954,0.290848,-0.967196,-0.0129383,-0.954258
232.368,0.797453,0.843652,-0.924343,-0.0108808,-0.913462
232.416,0.81445,1.62485,-0.858312,-0.0107635,-0.847548
232.464,0.847459,1.25463,-0.867379,-0.0122875,-0.855091
232.512,0.859473,-0.457214,-1.00438,-0.0148665,-0.989517
232.56,0.896989,-0.889143,-1.06396,-0.018056,-1.04591
232.608,0.889483,-0.884125,-1.06448,-0.0175694,-1.04691
232.656,0.913986,-0.866007,-1.0653,-0.0192073,-1.04609
232.704,0.947011,-0.845983,-1.06679,-0.0216475,-1.04514
232.752,0.960008,-0.824034,-1.06687,-0.0226593,-1.04422
232.8,1.00203,-0.799959,-1.06952,-0.02633,-1.04319
232.848,1.01503,-0.773173,-1.06965,-0.0275284,-1.04212
232.896,1.05854,-0.743021,-1.073,-0.0320509,-1.04095
232.944,1.38267,-0.702759,-1.13068,-0.0901926,-1.04049
232.992,1.66077,-0.644963,-1.21088,-0.169966,-1.04092
233.04,1.7098,-0.582064,-1.22509,-0.183635,-1.04146
233.088,1.53672,-0.516524,-1.17205,-0.131114,-1.04093
233.136,1.37267,-0.442837,-1.12447,-0.0859209,-1.03855
233.184,1.17259,-0.354221,-1.07955,-0.0459659,-1.03359
233.232,1.02303,-0.238686,-1.05241,-0.0271663,-1.02524
233.28,0.933506,-0.0759543,-1.03186,-0.0194007,-1.01246
233.328,0.852474,0.175137,-1.00649,-0.0140964,-0.992394
233.376,0.791455,0.623006,-0.968389,-0.0108269,-0.957562
233.424,0.806451,1.40978,-0.904731,-0.0107055,-0.894025
233.472,0.758937,1.56447,-0.869153,-0.00862106,-0.860532
233.52,0.762428,0.0925198,-0.973365,-0.00979146,-0.963573
233.568,0.787439,-0.86457,-1.07999,-0.0119411,-1.06804
233.616,0.808959,-0.889236,-1.08531,-0.0130118,-1.0723
233.664,0.816957,-0.872302,-1.08365,-0.0133922,-1.07026
233.712,0.797945,-0.853163,-1.08043,-0.0124493,-1.06798
233.76,0.837969,-0.832022,-1.0803,-0.0144444,-1.06586
233.808,0.87147,-0.80907,-1.08005,-0.0163382,-1.06371
233.856,0.911494,-0.783593,-1.08049,-0.0189103,-1.06158
233.904,0.930998,-0.755449,-1.07962,-0.0202718,-1.05935
233.952,0.972514,-0.723893,-1.08058,-0.0235286,-1.05705
234,1.00102,-0.688152,-1.08063,-0.0260064,-1.05462
234.048,1.03753,-0.646974,-1.08153,-0.0295346,-1.05199
234.096,1.05505,-0.599295,-1.08033,-0.0313057,-1.04903
234.144,1.07905,-0.543345,-1.07939,-0.0339061,-1.04549
234.192,1.09506,-0.475434,-1.07683,-0.0356574,-1.04117
234.24,1.27963,-0.388641,-1.10091,-0.0650027,-1.03591
234.288,1.59125,-0.260269,-1.17376,-0.144488,-1.02927
234.336,1.75231,-0.0678299,-1.20701,-0.188137,-1.01887
234.384,1.7068,0.23161,-1.17176,-0.171555,-1.0002
234.432,1.51872,0.772566,-1.07613,-0.113813,-0.962313
234.48,1.32014,1.59635,-0.956027,-0.0621975,-0.89383
234.528,1.12658,1.35853,-0.924518,-0.0332729,-0.891245
234.576,0.987527,-0.359319,-1.05196,-0.023537,-1.02842
234.624,0.932998,-0.8953,-1.11885,-0.0206208,-1.09823
234.672,0.836461,-0.894274,-1.11278,-0.0144325,-1.09835
234.72,0.807451,-0.877073,-1.10848,-0.0129269,-1.09555
234.768,0.763936,-0.858274,-1.10336,-0.010953,-1.0924
234.816,0.777441,-0.837839,-1.10065,-0.0115088,-1.08914
234.864,0.740433,-0.815791,-1.09566,-0.00998608,-1.08568
234.912,0.783948,-0.791385,-1.09407,-0.0117526,-1.08232
234.96,0.81345,-0.764632,-1.09189,-0.0131067,-1.07878
235.008,0.814958,-0.735003,-1.08829,-0.0131508,-1.07514
235.056,0.825955,-0.701732,-1.08506,-0.0136695,-1.07139
235.104,0.853966,-0.664196,-1.08252,-0.0151352,-1.06738
235.152,0.853474,-0.621193,-1.07811,-0.0150567,-1.06305
235.2,0.894482,-0.571173,-1.07577,-0.0174669,-1.05831
235.248,0.918493,-0.511611,-1.07204,-0.0189962,-1.05304
235.296,0.926999,-0.439506,-1.0664,-0.0194891,-1.04692
235.344,0.960008,-0.34883,-1.06136,-0.0218333,-1.03953
235.392,0.957517,-0.230257,-1.05141,-0.0214361,-1.02997
235.44,0.953502,-0.0641898,-1.03767,-0.0208523,-1.01682
235.488,1.00102,0.193172,-1.02109,-0.0242762,-0.996818
235.536,1.01203,0.655167,-0.986097,-0.02436,-0.961737
235.584,0.987019,1.44623,-0.918542,-0.0207787,-0.897764
235.632,1.02454,1.52457,-0.893955,-0.0230542,-0.8709
235.68,1.03704,-0.000277303,-1.00933,-0.0271719,-0.982161
235.728,1.04755,-0.86773,-1.11304,-0.0310533,-1.08198
235.776,1.05555,-0.885553,-1.1187,-0.0320649,-1.08664
235.824,1.06605,-0.868101,-1.11897,-0.0332285,-1.08574
235.872,1.08456,-0.847966,-1.12015,-0.0353933,-1.08476
235.92,1.15057,-0.825694,-1.12806,-0.0443045,-1.08375
235.968,1.4462,-0.793784,-1.19119,-0.107706,-1.08348
236.016,1.63976,-0.75294,-1.24903,-0.16499,-1.08404
236.064,1.63526,-0.710312,-1.24783,-0.163052,-1.08478
236.112,1.51022,-0.669845,-1.20981,-0.12486,-1.08495
236.16,1.35615,-0.625788,-1.16701,-0.0831572,-1.08385
236.208,1.21461,-0.577349,-1.13502,-0.0536977,-1.08132
236.256,1.08156,-0.520299,-1.11124,-0.0341406,-1.0771
236.304,0.970514,-0.451891,-1.09388,-0.0228665,-1.07102
236.352,0.916493,-0.366097,-1.08169,-0.0186431,-1.06304
236.4,0.851966,-0.25485,-1.06725,-0.0145487,-1.0527
236.448,0.816957,-0.101734,-1.05152,-0.0126094,-1.03891
236.496,0.792454,0.128857,-1.03025,-0.0112938,-1.01895
236.544,0.749923,0.527368,-0.99556,-0.00932175,-0.986238
236.592,0.738433,1.25602,-0.935083,-0.00839895,-0.926684
236.64,0.759429,1.64395,-0.884919,-0.00861442,-0.876304
236.688,0.747923,0.440202,-0.964177,-0.00900342,-0.955174
236.736,0.713422,-0.821066,-1.09151,-0.008964,-1.08254
236.784,0.747431,-0.88804,-1.10263,-0.0103111,-1.09232
236.832,0.772442,-0.873767,-1.10095,-0.0113247,-1.08962
236.88,0.752938,-0.856694,-1.09715,-0.0105045,-1.08665
236.928,0.736925,-0.838322,-1.09342,-0.00987096,-1.08355
236.976,0.746923,-0.818393,-1.09057,-0.010237,-1.08033
237.024,0.688411,-0.79696,-1.08507,-0.00817875,-1.07689
237.072,0.742432,-0.773313,-1.08335,-0.0100288,-1.07332
237.12,0.674398,-0.747476,-1.07732,-0.0077223,-1.0696
237.168,0.730927,-0.718759,-1.07519,-0.00955906,-1.06563
237.216,0.750431,-0.686542,-1.07178,-0.0102681,-1.06152
237.264,0.738433,-0.650244,-1.06696,-0.00978314,-1.05718
237.312,0.784948,-0.608622,-1.0642,-0.0116297,-1.05257
237.36,0.713422,-0.56064,-1.05622,-0.008833,-1.04739
237.408,0.727927,-0.503987,-1.05081,-0.00929312,-1.04151
237.456,0.728927,-0.435589,-1.04405,-0.00927862,-1.03477
237.504,0.704408,-0.350901,-1.03496,-0.00839545,-1.02657
237.552,0.713914,-0.241258,-1.02501,-0.00863073,-1.01638
237.6,0.681396,-0.0904623,-1.01064,-0.00753393,-1.00311
237.648,0.663892,0.13606,-0.991015,-0.00692238,-0.984093
237.696,0.635882,0.524769,-0.959293,-0.00603164,-0.953261
237.744,0.646388,1.22841,-0.903629,-0.00592281,-0.897707
237.792,0.656893,1.62956,-0.854965,-0.0058406,-0.849124
237.84,0.63639,0.486293,-0.926486,-0.00586226,-0.920624
237.888,0.626376,-0.804432,-1.05125,-0.00641233,-1.04484
237.936,0.595874,-0.884114,-1.06171,-0.00577272,-1.05594
237.984,0.622884,-0.872847,-1.05989,-0.00640013,-1.05349
238.032,0.534854,-0.858907,-1.055,-0.00455348,-1.05044
238.08,0.52384,-0.843837,-1.05169,-0.00435851,-1.04733
238.128,0.537346,-0.827699,-1.04865,-0.00458641,-1.04406
238.176,0.514334,-0.810349,-1.04479,-0.00419019,-1.0406
238.224,0.51535,-0.791588,-1.04114,-0.00420056,-1.03694
238.272,0.471327,-0.771231,-1.03666,-0.00353631,-1.03313
238.32,0.473327,-0.748964,-1.0327,-0.00355765,-1.02914
238.368,0.439809,-0.724506,-1.02804,-0.0031178,-1.02493
238.416,0.425304,-0.697429,-1.02343,-0.00294077,-1.02049
238.464,0.432811,-0.667195,-1.01882,-0.00302063,-1.0158
238.512,0.400293,-0.633177,-1.01341,-0.00265495,-1.01076
238.56,0.378298,-0.594473,-1.00763,-0.00242985,-1.0052
238.608,0.363285,-0.549769,-1.00154,-0.0022839,-0.999256
238.656,0.353287,-0.497363,-0.99483,-0.00218768,-0.992642
238.704,0.351287,-0.434612,-0.987385,-0.00216004,-0.985225
238.752,0.313771,-0.357445,-0.978554,-0.00185499,-0.976699
238.8,0.31677,-0.259038,-0.968429,-0.00186235,-0.966566
238.848,0.287252,-0.126873,-0.955674,-0.00164273,-0.954031
238.896,0.252243,0.0645401,-0.938544,-0.00141164,-0.937132
238.944,0.247244,0.37527,-0.913429,-0.00135113,-0.912077
238.992,0.213235,0.939055,-0.870333,-0.00113079,-0.869202
239.04,0.188716,1.59845,-0.811478,-0.000960977,-0.810517
239.088,0.17172,1.06347,-0.830193,-0.000922821,-0.829271
239.136,0.190224,-0.555717,-0.953902,-0.00114324,-0.952759
239.184,0.125205,-0.873211,-0.990893,-0.000924191,-0.989968
239.232,0.123697,-0.873244,-0.988214,-0.000919329,-0.987294
239.28,0.0636774,-0.864142,-0.984019,-0.000726431,-0.983293
239.328,0.0841812,-0.85438,-0.979936,-0.000786515,-0.97915
239.376,0.0291603,-0.844112,-0.975524,-0.000633643,-0.97489
239.424,0.0431572,-0.833265,-0.971275,-0.000668761,-0.970607
239.472,-0.0128635,-0.821808,-0.966678,-0.000536583,-0.966141
239.52,-0.0248609,-0.809654,-0.962081,-0.000511472,-0.961569
239.568,-0.0423653,-0.796716,-0.957407,-0.000477103,-0.95693
239.616,-0.0753745,-0.7829,-0.952591,-0.000418788,-0.952172
239.664,-0.0698839,-0.768076,-0.947808,-0.000427396,-0.947381
239.712,-0.1459,-0.752122,-0.942747,-0.000316922,-0.94243
239.76,-0.121889,-0.734859,-0.937766,-0.000347715,-0.937418
239.808,-0.158914,-0.716102,-0.932517,-0.000300318,-0.932217
239.856,-0.127396,-0.695585,-0.92732,-0.000339247,-0.926981
239.904,-0.16842,-0.673022,-0.921837,-0.000288361,-0.921549
239.952,-0.156406,-0.648014,-0.91633,-0.000301668,-0.916028
240,-0.172419,-0.620094,-0.910555,-0.0002827,-0.910272
240.048,-0.189924,-0.588615,-0.90463,-0.000263306,-0.904367
240.096,-0.193415,-0.552752,-0.898431,-0.000258996,-0.898172
240.144,-0.200921,-0.511372,-0.891868,-0.00025067,-0.891617
240.192,-0.215426,-0.462887,-0.884834,-0.000235915,-0.884598
240.24,-0.261449,-0.404963,-0.877154,-0.000196079,-0.876958
240.288,-0.265448,-0.334058,-0.868638,-0.000191953,-0.868447
240.336,-0.273447,-0.244326,-0.858958,-0.000184717,-0.858773
240.384,-0.28746,-0.125493,-0.847448,-0.000173214,-0.847275
240.432,-0.271955,0.0425953,-0.832917,-0.000181649,-0.832735
240.48,-0.306472,0.304307,-0.81252,-0.000155431,-0.812365
240.528,-0.311471,0.759146,-0.780319,-0.00014699,-0.780172
240.576,-0.335482,1.4198,-0.731397,-0.000125932,-0.731271
240.624,-0.354478,1.32602,-0.719787,-0.00011554,-0.719671
240.672,-0.399993,-0.132808,-0.80544,-0.000108633,-0.805331
240.72,-0.412007,-0.833469,-0.867811,-0.000112147,-0.867698
240.768,-0.400501,-0.860508,-0.86756,-0.000117801,-0.867442
240.816,-0.438509,-0.858462,-0.863541,-0.00010148,-0.86344
240.864,-0.443525,-0.855739,-0.859377,-9.94825e-05,-0.859278
240.912,-0.466028,-0.853045,-0.855198,-9.10611e-05,-0.855107
240.96,-0.511543,-0.850401,-0.851025,-7.61607e-05,-0.850949
241.008,-0.474026,-0.847795,-0.84701,-8.82129e-05,-0.846922
241.056,-0.503036,-0.845235,-0.842982,-7.87119e-05,-0.842903
241.104,-0.51505,-0.842739,-0.838883,-7.5075e-05,-0.838807
241.152,-0.55255,-0.840308,-0.834747,-6.47958e-05,-0.834683
241.2,-0.562056,-0.837934,-0.830692,-6.2413e-05,-0.83063
241.248,-0.551059,-0.835627,-0.826671,-6.51517e-05,-0.826606
241.296,-0.558057,-0.833384,-0.822682,-6.33767e-05,-0.822619
241.344,-0.566055,-0.831214,-0.818696,-6.14092e-05,-0.818634
241.392,-0.571562,-0.829113,-0.814803,-6.00872e-05,-0.814743
241.44,-0.562056,-0.827081,-0.810993,-6.23594e-05,-0.810931
241.488,-0.588067,-0.825135,-0.807103,-5.63035e-05,-0.807046
241.536,-0.601572,-0.823279,-0.803237,-5.33912e-05,-0.803183
241.584,-0.646595,-0.821522,-0.799327,-4.47432e-05,-0.799283
241.632,-0.608571,-0.81987,-0.795489,-5.19317e-05,-0.795437
241.68,-0.628091,-0.818306,-0.791771,-4.80985e-05,-0.791723
241.728,-0.646087,-0.816851,-0.788063,-4.48157e-05,-0.788018
241.776,-0.637597,-0.815508,-0.784408,-4.6328e-05,-0.784361
241.824,-0.653102,-0.81428,-0.780804,-4.35906e-05,-0.780761
241.872,-0.653594,-0.813188,-0.777163,-4.35028e-05,-0.777119
241.92,-0.660592,-0.812222,-0.773622,-4.23218e-05,-0.77358
241.968,-0.6611,-0.811407,-0.770049,-4.22347e-05,-0.770007
242.016,-0.686603,-0.810749,-0.766475,-3.82129e-05,-0.766437
242.064,-0.706615,-0.810253,-0.762964,-3.5327e-05,-0.762929
242.112,-0.718121,-0.80994,-0.759422,-3.37674e-05,-0.759388
242.16,-0.716613,-0.809817,-0.755913,-3.39672e-05,-0.75588
242.208,-0.674606,-0.809879,-0.752571,-4.00507e-05,-0.752531
242.256,-0.748131,-0.810144,-0.749214,-3.00183e-05,-0.749184
242.304,-0.714613,-0.810635,-0.745882,-3.42366e-05,-0.745848
242.352,-0.735134,-0.811356,-0.742589,-3.15909e-05,-0.742558
242.4,-0.767143,-0.81233,-0.739273,-2.78659e-05,-0.739246
242.448,-0.794645,-0.813576,-0.735941,-2.5019e-05,-0.735916
242.496,-0.803152,-0.815121,-0.732548,-2.4201e-05,-0.732524
242.544,-0.80915,-0.81697,-0.729206,-2.36416e-05,-0.729183
242.592,-0.777649,-0.819133,-0.725958,-2.6755e-05,-0.725931
242.64,-0.790155,-0.82163,-0.722759,-2.54793e-05,-0.722734
242.688,-0.825655,-0.824477,-0.719575,-2.21725e-05,-0.719552
242.736,-0.83067,-0.827695,-0.716438,-2.17461e-05,-0.716416
242.784,-0.838161,-0.831304,-0.713316,-2.11224e-05,-0.713294
242.832,-0.83467,-0.835318,-0.710244,-2.14203e-05,-0.710223
242.88,-0.83916,-0.839752,-0.707234,-2.10535e-05,-0.707213
242.928,-0.884692,-0.844632,-0.704193,-1.76171e-05,-0.704175
242.976,-0.86168,-0.849973,-0.701227,-1.9289e-05,-0.701208
243.024,-0.89918,-0.855783,-0.698295,-1.66583e-05,-0.698278
243.072,-0.883184,-0.862079,-0.695464,-1.77456e-05,-0.695446
243.12,-0.874677,-0.868873,-0.692686,-1.83573e-05,-0.692667
243.168,-0.911194,-0.876178,-0.689924,-1.59168e-05,-0.689908
243.216,-0.896181,-0.884006,-0.687243,-1.68924e-05,-0.687226
243.264,-0.864171,-0.892354,-0.6847,-1.91645e-05,-0.684681
243.312,-0.879676,-0.901231,-0.682218,-1.80462e-05,-0.6822
243.36,-0.886183,-0.91064,-0.679802,-1.76043e-05,-0.679785
243.408,-0.908686,-0.920593,-0.677371,-1.61296e-05,-0.677355
243.456,-0.924699,-0.931093,-0.67493,-1.51601e-05,-0.674915
243.504,-0.886691,-0.942123,-0.672617,-1.76123e-05,-0.672599
243.552,-0.898688,-0.953679,-0.670357,-1.68178e-05,-0.67034
243.6,-0.950202,-0.965758,-0.66809,-1.3754e-05,-0.668076
243.648,-0.903196,-0.97834,-0.665946,-1.65547e-05,-0.665929
243.696,-0.897181,-0.991411,-0.663827,-1.6967e-05,-0.66381
243.744,-0.881184,-1.00495,-0.661813,-1.80846e-05,-0.661795
243.792,-0.932206,-1.01894,-0.65978,-1.48207e-05,-0.659765
243.84,-0.930698,-1.03335,-0.657794,-1.49253e-05,-0.657779
243.888,-0.941204,-1.04817,-0.655852,-1.43392e-05,-0.655837
243.936,-0.958708,-1.06335,-0.653902,-1.34034e-05,-0.653889
243.984,-0.915193,-1.07888,-0.65204,-1.59169e-05,-0.652024
