t,v_pre,v_post,i,i_fast,i_slow
239.856,-0.127396,-1.6155,0.580154,0.000200639,0.579953
239.904,-0.16842,-1.61471,0.578848,0.000170657,0.578677
239.952,-0.156406,-1.61391,0.577603,0.000178956,0.577424
240,-0.172419,-1.6131,0.576312,0.000168005,0.576144
240.048,-0.189924,-1.61229,0.575049,0.000156798,0.574892
240.096,-0.193415,-1.61146,0.573786,0.000154662,0.573631
240.144,-0.200921,-1.61062,0.572514,0.000150155,0.572363
240.192,-0.215426,-1.60977,0.571229,0.000141807,0.571087
240.24,-0.261449,-1.60891,0.569918,0.000118252,0.5698
240.288,-0.265448,-1.60804,0.568607,0.000116406,0.56849
240.336,-0.273447,-1.60717,0.567307,0.000112795,0.567194
240.384,-0.28746,-1.60628,0.566008,0.00010673,0.565902
240.432,-0.271955,-1.60538,0.564734,0.000113477,0.56462
240.48,-0.306472,-1.60447,0.56339,9.90229e-05,0.563291
240.528,-0.311471,-1.60355,0.56206,9.70938e-05,0.561963
240.576,-0.335482,-1.60262,0.560703,8.83154e-05,0.560615
240.624,-0.354478,-1.60168,0.559311,8.19374e-05,0.559229
240.672,-0.399993,-1.60073,0.557904,6.84592e-05,0.557835
240.72,-0.412007,-1.59976,0.556506,6.52909e-05,0.556441
240.768,-0.400501,-1.59879,0.555106,6.8332e-05,0.555038
240.816,-0.438509,-1.5978,0.553634,5.88095e-05,0.553575
240.864,-0.443525,-1.5968,0.552125,5.76601e-05,0.552068
240.912,-0.466028,-1.59578,0.550598,5.27592e-05,0.550545
240.96,-0.511543,-1.59476,0.549063,4.40793e-05,0.549019
241.008,-0.474026,-1.59372,0.547597,5.11261e-05,0.547546
241.056,-0.503036,-1.59267,0.546113,4.55931e-05,0.546067
241.104,-0.51505,-1.59161,0.544581,4.3483e-05,0.544537
241.152,-0.55255,-1.59054,0.543018,3.74978e-05,0.542981
241.2,-0.562056,-1.58945,0.541486,3.61184e-05,0.54145
241.248,-0.551059,-1.58836,0.539959,3.77257e-05,0.539922
241.296,-0.558057,-1.58725,0.538438,3.66998e-05,0.538402
241.344,-0.566055,-1.58613,0.536906,3.55611e-05,0.53687
241.392,-0.571562,-1.58501,0.535412,3.47987e-05,0.535377
241.44,-0.562056,-1.58387,0.533949,3.61337e-05,0.533913
241.488,-0.588067,-1.58272,0.532432,3.26073e-05,0.5324
241.536,-0.601572,-1.58157,0.530917,3.09155e-05,0.530886
241.584,-0.646595,-1.5804,0.529365,2.58791e-05,0.529339
241.632,-0.608571,-1.57922,0.52784,3.00776e-05,0.52781
241.68,-0.628091,-1.57804,0.526367,2.78473e-05,0.526339
241.728,-0.646087,-1.57684,0.524887,2.59381e-05,0.524861
241.776,-0.637597,-1.57564,0.523424,2.68255e-05,0.523398
241.824,-0.653102,-1.57443,0.521977,2.52336e-05,0.521952
241.872,-0.653594,-1.57321,0.520497,2.51869e-05,0.520471
241.92,-0.660592,-1.57199,0.519059,2.45022e-05,0.519034
241.968,-0.6611,-1.57075,0.51759,2.44553e-05,0.517566
242.016,-0.686603,-1.56951,0.516108,2.2113e-05,0.516086
242.064,-0.706615,-1.56826,0.514647,2.04335e-05,0.514627
242.112,-0.718121,-1.567,0.513155,1.95271e-05,0.513136
242.16,-0.716613,-1.56573,0.511668,1.96457e-05,0.511649
242.208,-0.674606,-1.56445,0.51026,2.31955e-05,0.510236
242.256,-0.748131,-1.56317,0.508829,1.73484e-05,0.508812
242.304,-0.714613,-1.56188,0.507398,1.98073e-05,0.507378
242.352,-0.735134,-1.56059,0.505974,1.82663e-05,0.505956
242.4,-0.767143,-1.55928,0.504522,1.60974e-05,0.504506
242.448,-0.794645,-1.55797,0.503045,1.4441e-05,0.50303
242.496,-0.803152,-1.55664,0.501515,1.3965e-05,0.501501
242.544,-0.80915,-1.5553,0.499999,1.36392e-05,0.499985
242.592,-0.777649,-1.55396,0.498519,1.5449e-05,0.498503
242.64,-0.790155,-1.55261,0.49705,1.47055e-05,0.497035
242.688,-0.825655,-1.55125,0.495572,1.27819e-05,0.495559
242.736,-0.83067,-1.54988,0.494103,1.25323e-05,0.49409
242.784,-0.838161,-1.5485,0.492623,1.21681e-05,0.492611
242.832,-0.83467,-1.54711,0.491154,1.23384e-05,0.491142
242.88,-0.83916,-1.54572,0.489702,1.21226e-05,0.48969
242.928,-0.884692,-1.54432,0.48821,1.01273e-05,0.4882
242.976,-0.86168,-1.54291,0.486743,1.10927e-05,0.486732
243.024,-0.89918,-1.54149,0.485275,9.56577e-06,0.485266
243.072,-0.883184,-1.54006,0.483847,1.01911e-05,0.483837
243.12,-0.874677,-1.53863,0.482428,1.05407e-05,0.482418
243.168,-0.911194,-1.53718,0.480999,9.12517e-06,0.48099
243.216,-0.896181,-1.53574,0.479596,9.68405e-06,0.479587
243.264,-0.864171,-1.53428,0.478255,1.09912e-05,0.478244
243.312,-0.879676,-1.53283,0.476928,1.0339e-05,0.476918
243.36,-0.886183,-1.53137,0.47562,1.00777e-05,0.47561
243.408,-0.908686,-1.5299,0.474283,9.22114e-06,0.474273
243.456,-0.924699,-1.52842,0.472919,8.65662e-06,0.47291
243.504,-0.886691,-1.52694,0.471611,1.00608e-05,0.471601
243.552,-0.898688,-1.52545,0.470315,9.59601e-06,0.470305
243.6,-0.950202,-1.52396,0.468996,7.82928e-06,0.468988
243.648,-0.903196,-1.52246,0.467732,9.42871e-06,0.467722
243.696,-0.897181,-1.52096,0.466465,9.65664e-06,0.466455
243.744,-0.881184,-1.51946,0.465244,1.0288e-05,0.465233
243.792,-0.932206,-1.51795,0.463995,8.41023e-06,0.463987
243.84,-0.930698,-1.51643,0.462759,8.46147e-06,0.462751
243.888,-0.941204,-1.51491,0.461536,8.11826e-06,0.461528
243.936,-0.958708,-1.51339,0.460295,7.5765e-06,0.460287
243.984,-0.915193,-1.51186,0.459093,8.99929e-06,0.459084
244.032,-0.965215,-1.51032,0.457875,7.38585e-06,0.457868
244.08,-0.939696,-1.50878,0.456649,8.17057e-06,0.456641
244.128,-0.992717,-1.50723,0.455407,6.62669e-06,0.4554
244.176,-0.987718,-1.50568,0.454158,6.75971e-06,0.454151
244.224,-0.973213,-1.50412,0.452953,7.15939e-06,0.452946
244.272,-0.992717,-1.50255,0.451744,6.62903e-06,0.451737
244.32,-0.992717,-1.50098,0.450512,6.62982e-06,0.450505
244.368,-1.03174,-1.49939,0.449242,5.68291e-06,0.449236
244.416,-1.02523,-1.49781,0.448026,5.83165e-06,0.44802
244.464,-1.00973,-1.49621,0.446773,6.20093e-06,0.446767
244.512,-1.05425,-1.4946,0.445532,5.20119e-06,0.445527
244.56,-1.03074,-1.49299,0.444314,5.70817e-06,0.444309
244.608,-1.03123,-1.49138,0.44312,5.69778e-06,0.443114
244.656,-1.01124,-1.48976,0.441977,6.16709e-06,0.441971
244.704,-1.02674,-1.48813,0.440868,5.80123e-06,0.440862
244.752,-1.02823,-1.4865,0.439743,5.76784e-06,0.439737
244.8,-1.03725,-1.48486,0.4386,5.56666e-06,0.438595
244.848,-1.00873,-1.48322,0.437536,6.23158e-06,0.43753
244.896,-1.04525,-1.48158,0.436479,5.39477e-06,0.436473
244.944,-1.02623,-1.47993,0.435404,5.81649e-06,0.435398
244.992,-1.03174,-1.47828,0.43438,5.69197e-06,0.434374
245.04,-1.03474,-1.47662,0.433329,5.62559e-06,0.433323
245.088,-1.02874,-1.47496,0.432295,5.76128e-06,0.43229
245.136,-1.03474,-1.47329,0.431318,5.627e-06,0.431313
245.184,-1.03674,-1.47163,0.430336,5.58341e-06,0.430331
245.232,-1.03323,-1.46995,0.429331,5.66206e-06,0.429325
245.28,-1.04674,-1.46827,0.42835,5.36845e-06,0.428345
245.328,-1.01873,-1.46659,0.427415,5.99766e-06,0.427409
245.376,-1.01873,-1.46491,0.426509,5.99842e-06,0.426503
245.424,-1.03423,-1.46322,0.425585,5.64259e-06,0.425579
245.472,-1.03223,-1.46153,0.424663,5.68809e-06,0.424658
245.52,-1.03925,-1.45983,0.423728,5.53326e-06,0.423723
245.568,-1.04225,-1.45813,0.422809,5.46876e-06,0.422804
245.616,-1.05175,-1.45642,0.421884,5.26778e-06,0.421879
245.664,-1.06524,-1.4547,0.420926,4.99494e-06,0.420921
245.712,-1.07175,-1.45298,0.419974,4.86876e-06,0.419969
245.76,-1.08925,-1.45126,0.419059,4.5439e-06,0.419054
245.808,-1.04574,-1.44953,0.418161,5.39731e-06,0.418156
245.856,-1.07526,-1.44779,0.417264,4.80361e-06,0.417259
245.904,-1.07926,-1.44604,0.41635,4.7289e-06,0.416345
245.952,-1.09227,-1.44429,0.415446,4.49242e-06,0.415442
246,-1.10176,-1.44254,0.414575,4.32762e-06,0.414571
246.048,-1.07426,-1.44078,0.413712,4.82517e-06,0.413708
246.096,-1.1803,-1.43901,0.412814,3.1736e-06,0.412811
246.144,-1.13228,-1.43723,0.411888,3.83742e-06,0.411884
246.192,-1.12577,-1.43544,0.410989,3.93791e-06,0.410985
246.24,-1.14978,-1.43365,0.410104,3.58187e-06,0.4101
246.288,-1.10977,-1.43185,0.409233,4.19605e-06,0.409229
246.336,-1.13878,-1.43004,0.408384,3.74201e-06,0.40838
246.384,-1.08876,-1.42823,0.407554,4.56063e-06,0.40755
246.432,-1.04474,-1.42641,0.40679,5.42809e-06,0.406785
246.48,-1.08476,-1.42459,0.406019,4.63455e-06,0.406014
246.528,-1.08725,-1.42276,0.405241,4.58977e-06,0.405237
246.576,-1.10427,-1.42092,0.404457,4.2919e-06,0.404453
246.624,-1.14128,-1.41907,0.403618,3.7084e-06,0.403614
246.672,-1.07575,-1.41722,0.402881,4.8053e-06,0.402876
246.72,-1.09627,-1.41536,0.402157,4.43158e-06,0.402152
246.768,-1.08776,-1.41349,0.401444,4.58375e-06,0.401439
246.816,-1.09827,-1.41162,0.400725,4.39793e-06,0.400721
246.864,-1.11877,-1.40974,0.400004,4.05617e-06,0.4
246.912,-1.09776,-1.40785,0.399315,4.40802e-06,0.399311
246.96,-1.09276,-1.40596,0.398657,4.49661e-06,0.398653
247.008,-1.08176,-1.40406,0.398008,4.69703e-06,0.398004
247.056,-1.10027,-1.40216,0.397376,4.36641e-06,0.397372
247.104,-1.08276,-1.40025,0.396766,4.67985e-06,0.396761
247.152,-1.10476,-1.39833,0.396141,4.29082e-06,0.396136
247.2,-1.10627,-1.39641,0.395483,4.26594e-06,0.395478
247.248,-1.11877,-1.39447,0.394838,4.06081e-06,0.394834
247.296,-1.14778,-1.39252,0.394114,3.62144e-06,0.394111
247.344,-1.15578,-1.39056,0.393445,3.50926e-06,0.393442
247.392,-1.13728,-1.38859,0.392781,3.77609e-06,0.392777
247.44,-1.11977,-1.38662,0.392151,4.04717e-06,0.392147
247.488,-1.14278,-1.38463,0.391491,3.69588e-06,0.391487
247.536,-1.14627,-1.38263,0.39082,3.64578e-06,0.390817
247.584,-1.15778,-1.38061,0.390153,3.48423e-06,0.39015
247.632,-1.1833,-1.37859,0.389498,3.15043e-06,0.389494
247.68,-1.10727,-1.37655,0.388877,4.25543e-06,0.388873
247.728,-1.11877,-1.3745,0.388264,4.06688e-06,0.38826
247.776,-1.14878,-1.37245,0.387661,3.61258e-06,0.387658
247.824,-1.15729,-1.37037,0.387001,3.49368e-06,0.386997
247.872,-1.15029,-1.36828,0.386374,3.59223e-06,0.38637
247.92,-1.15578,-1.36618,0.385764,3.51566e-06,0.385761
247.968,-1.14778,-1.36406,0.38511,3.62915e-06,0.385106
248.016,-1.15029,-1.36193,0.384473,3.59393e-06,0.384469
248.064,-1.1853,-1.35978,0.383833,3.13003e-06,0.38383
248.112,-1.25132,-1.3576,0.383078,2.41157e-06,0.383075
248.16,-1.27233,-1.3554,0.382244,2.21975e-06,0.382242
248.208,-1.32835,-1.35317,0.381344,1.77917e-06,0.381342
248.256,-1.32935,-1.35091,0.380392,1.77245e-06,0.38039
248.304,-1.31784,-1.34862,0.379469,1.85523e-06,0.379468
248.352,-1.34536,-1.3463,0.37854,1.66432e-06,0.378538
248.4,-1.34636,-1.34395,0.377589,1.65805e-06,0.377587
248.448,-1.32184,-1.34158,0.376716,1.8271e-06,0.376714
248.496,-1.34336,-1.33917,0.375823,1.67842e-06,0.375821
248.544,-1.33935,-1.33674,0.37493,1.70558e-06,0.374928
248.592,-1.32835,-1.33428,0.374059,1.78168e-06,0.374057
248.64,-1.32184,-1.33178,0.373228,1.82843e-06,0.373227
248.688,-1.33635,-1.32926,0.372391,1.72688e-06,0.372389
248.736,-1.33286,-1.32671,0.371594,1.7512e-06,0.371592
248.784,-1.33735,-1.32412,0.370804,1.72073e-06,0.370802
248.832,-1.34035,-1.32151,0.370024,1.70078e-06,0.370022
248.88,-1.33586,-1.31886,0.369218,1.73158e-06,0.369216
248.928,-1.34885,-1.31617,0.368437,1.6452e-06,0.368436
248.976,-1.32635,-1.31345,0.367676,1.79859e-06,0.367674
249.024,-1.28934,-1.31071,0.367008,2.08231e-06,0.367006
249.072,-1.31784,-1.30792,0.366312,1.86086e-06,0.36631
249.12,-1.30234,-1.3051,0.365633,1.97887e-06,0.365631
249.168,-1.28483,-1.30225,0.364999,2.12107e-06,0.364997
249.216,-1.30285,-1.29936,0.364394,1.97574e-06,0.364392
249.264,-1.29734,-1.29644,0.363805,2.01966e-06,0.363803
249.312,-1.28233,-1.29347,0.363203,2.14359e-06,0.363201
249.36,-1.29034,-1.29047,0.362654,2.07722e-06,0.362652
249.408,-1.29934,-1.28743,0.362067,2.0051e-06,0.362065
249.456,-1.27082,-1.28435,0.361526,2.24484e-06,0.361524
249.504,-1.26282,-1.28122,0.361001,2.31748e-06,0.360999
249.552,-1.29234,-1.27806,0.360483,2.06277e-06,0.360481
249.6,-1.27584,-1.27484,0.359968,2.20233e-06,0.359965
249.648,-1.25682,-1.27159,0.359528,2.37477e-06,0.359525
249.696,-1.25882,-1.26829,0.359103,2.35665e-06,0.359101
249.744,-1.24883,-1.26494,0.358716,2.45225e-06,0.358714
249.792,-1.24681,-1.26154,0.358241,2.47249e-06,0.358238
249.84,-1.34685,-1.25807,0.357668,1.66541e-06,0.357666
249.888,-1.37136,-1.25454,0.357031,1.51208e-06,0.35703
249.936,-1.39738,-1.25094,0.356373,1.36463e-06,0.356372
249.984,-1.39488,-1.24727,0.355693,1.3786e-06,0.355692
250.032,-1.41889,-1.24353,0.354969,1.25413e-06,0.354968
250.08,-1.43339,-1.2397,0.354224,1.18459e-06,0.354223
250.128,-1.42689,-1.2358,0.353505,1.2158e-06,0.353504
250.176,-1.42489,-1.23181,0.352767,1.22581e-06,0.352766
250.224,-1.43039,-1.22774,0.352028,1.19977e-06,0.352027
250.272,-1.41838,-1.22357,0.351288,1.2585e-06,0.351287
250.32,-1.41689,-1.21932,0.350639,1.26634e-06,0.350638
250.368,-1.40638,-1.21497,0.349975,1.32045e-06,0.349974
250.416,-1.42689,-1.21052,0.349356,1.21807e-06,0.349355
250.464,-1.42289,-1.20596,0.34873,1.23789e-06,0.348728
250.512,-1.4559,-1.20129,0.348073,1.08685e-06,0.348072
250.56,-1.43588,-1.19651,0.347417,1.17672e-06,0.347416
250.608,-1.43088,-1.1916,0.346767,1.20063e-06,0.346766
250.656,-1.40838,-1.18656,0.346202,1.3128e-06,0.3462
250.704,-1.41838,-1.1814,0.345653,1.26241e-06,0.345651
250.752,-1.40887,-1.1761,0.345128,1.31126e-06,0.345127
250.8,-1.40987,-1.17065,0.344607,1.30661e-06,0.344605
250.848,-1.37837,-1.16504,0.344095,1.48046e-06,0.344093
250.896,-1.39888,-1.15928,0.34365,1.36579e-06,0.343649
250.944,-1.38237,-1.15335,0.343234,1.45849e-06,0.343232
250.992,-1.36587,-1.14723,0.342835,1.5575e-06,0.342834
251.04,-1.37486,-1.14093,0.342468,1.50377e-06,0.342467
251.088,-1.35136,-1.13444,0.342151,1.65094e-06,0.342149
251.136,-1.36736,-1.12772,0.341834,1.55055e-06,0.341832
251.184,-1.36787,-1.12078,0.341553,1.54823e-06,0.341551
251.232,-1.33535,-1.1136,0.341295,1.76148e-06,0.341294
251.28,-1.33986,-1.10617,0.341061,1.73132e-06,0.34106
251.328,-1.33486,-1.09845,0.340853,1.76686e-06,0.340851
251.376,-1.32284,-1.09045,0.340676,1.85386e-06,0.340674
251.424,-1.34936,-1.08212,0.340491,1.6704e-06,0.340489
251.472,-1.35136,-1.07345,0.34033,1.65829e-06,0.340328
251.52,-1.30934,-1.06441,0.3402,1.9592e-06,0.340198
251.568,-1.34336,-1.05498,0.340073,1.71385e-06,0.340071
251.616,-1.33286,-1.0451,0.339969,1.78779e-06,0.339967
251.664,-1.34436,-1.03476,0.339876,1.70959e-06,0.339874
251.712,-1.35085,-1.02389,0.339768,1.6676e-06,0.339766
251.76,-1.36336,-1.01245,0.339639,1.5885e-06,0.339638
251.808,-1.40787,-1.00038,0.339438,1.33338e-06,0.339436
251.856,-1.46189,-0.987597,0.339168,1.07802e-06,0.339167
251.904,-1.48991,-0.974032,0.338836,9.65988e-07,0.338835
251.952,-1.51492,-0.959599,0.338496,8.75973e-07,0.338495
252,-1.51292,-0.944192,0.338155,8.83899e-07,0.338154
252.048,-1.52942,-0.927697,0.337841,8.29059e-07,0.33784
252.096,-1.51342,-0.909967,0.337533,8.84288e-07,0.337533
252.144,-1.53844,-0.890834,0.337241,8.02148e-07,0.33724
252.192,-1.52742,-0.870096,0.337009,8.39076e-07,0.337008
252.24,-1.53793,-0.847507,0.336832,8.0624e-07,0.336832
252.288,-1.52642,-0.822762,0.336726,8.45229e-07,0.336726
252.336,-1.55092,-0.795471,0.336646,7.68691e-07,0.336645
252.384,-1.49692,-0.765153,0.336699,9.53624e-07,0.336698
252.432,-1.50292,-0.731179,0.336864,9.335e-07,0.336863
252.48,-1.50992,-0.692705,0.337136,9.10473e-07,0.337135
252.528,-1.49041,-0.648583,0.337539,9.86451e-07,0.337538
252.576,-1.50392,-0.597198,0.338115,9.38498e-07,0.338114
252.624,-1.4784,-0.53618,0.33895,1.04244e-06,0.338949
252.672,-1.48691,-0.461867,0.34012,1.01307e-06,0.340119
252.72,-1.46791,-0.368188,0.341707,1.09894e-06,0.341706
252.768,-1.4594,-0.244189,0.343986,1.14584e-06,0.343984
252.816,-1.4774,-0.0674913,0.347374,1.07936e-06,0.347373
252.864,-1.47091,0.215603,0.353021,1.12699e-06,0.35302
252.912,-1.43288,0.752132,0.363854,1.35169e-06,0.363853
252.96,-1.4694,1.64062,0.384022,1.23647e-06,0.38402
253.008,-1.42889,1.42865,0.385636,1.45904e-06,0.385635
253.056,-1.44939,-0.377344,0.346064,1.20875e-06,0.346063
253.104,-1.38688,-0.936377,0.325485,1.45687e-06,0.325484
253.152,-1.40938,-0.934364,0.324923,1.33179e-06,0.324922
253.2,-1.41889,-0.917792,0.325006,1.28418e-06,0.325005
253.248,-1.41389,-0.899719,0.325138,1.31149e-06,0.325137
253.296,-1.39337,-0.880202,0.325348,1.42427e-06,0.325347
253.344,-1.37186,-0.859032,0.325628,1.55295e-06,0.325627
253.392,-1.39888,-0.835946,0.325947,1.39799e-06,0.325946
253.44,-1.36736,-0.810616,0.326304,1.58629e-06,0.326302
253.488,-1.39738,-0.782635,0.32671,1.41156e-06,0.326708
253.536,-1.37486,-0.751482,0.327212,1.54634e-06,0.32721
253.584,-1.38688,-0.716481,0.327827,1.47825e-06,0.327825
253.632,-1.39738,-0.676713,0.328511,1.42206e-06,0.32851
253.68,-1.36836,-0.630928,0.329347,1.59999e-06,0.329346
253.728,-1.38937,-0.577341,0.330342,1.47793e-06,0.33034
253.776,-1.37237,-0.513302,0.331601,1.58755e-06,0.3316
253.824,-1.38488,-0.434651,0.333207,1.51904e-06,0.333205
253.872,-1.39437,-0.334336,0.335231,1.47295e-06,0.33523
253.92,-1.37437,-0.199252,0.337992,1.60825e-06,0.33799
253.968,-1.34985,-0.00160525,0.342113,1.79437e-06,0.342111
254.016,-1.39237,0.328467,0.348843,1.54772e-06,0.348841
254.064,-1.42789,0.9748,0.361958,1.3966e-06,0.361957
254.112,-1.50541,1.76627,0.381654,1.08519e-06,0.381653
254.16,-1.50541,1.05245,0.371788,1.05863e-06,0.371787
254.208,-1.55194,-0.714129,0.328923,7.80401e-07,0.328922
254.256,-1.53893,-0.940577,0.31898,7.98027e-07,0.318979
254.304,-1.57995,-0.92978,0.318549,6.78881e-07,0.318549
254.352,-1.56794,-0.913335,0.318347,7.12727e-07,0.318346
254.4,-1.54293,-0.895545,0.318182,7.87782e-07,0.318182
254.448,-1.55194,-0.876317,0.318098,7.6125e-07,0.318097
254.496,-1.56745,-0.855436,0.318028,7.17063e-07,0.318028
254.544,-1.56194,-0.832646,0.318042,7.34027e-07,0.318041
254.592,-1.58295,-0.807623,0.318085,6.76727e-07,0.318084
254.64,-1.55994,-0.779962,0.318204,7.42607e-07,0.318203
254.688,-1.51792,-0.749158,0.318458,8.78683e-07,0.318457
254.736,-1.52142,-0.71454,0.318843,8.68688e-07,0.318842
254.784,-1.47291,-0.675211,0.319362,1.05518e-06,0.319361
254.832,-1.48341,-0.629939,0.32001,1.01544e-06,0.320009
254.88,-1.4744,-0.576974,0.320852,1.05612e-06,0.320851
254.928,-1.4814,-0.513726,0.321956,1.03175e-06,0.321955
254.976,-1.42138,-0.436129,0.323383,1.31486e-06,0.323382
255.024,-1.47691,-0.33735,0.32526,1.06274e-06,0.325259
255.072,-1.42089,-0.204744,0.32786,1.33771e-06,0.327859
255.12,-1.43739,-0.0116943,0.331686,1.26878e-06,0.331685
255.168,-1.4429,0.307973,0.338043,1.266e-06,0.338042
255.216,-1.44139,0.930036,0.350292,1.32061e-06,0.350291
255.264,-1.4429,1.74769,0.369679,1.38652e-06,0.369677
255.312,-1.4664,1.13255,0.362532,1.24004e-06,0.362531
255.36,-1.43288,-0.664483,0.321424,1.25598e-06,0.321423
255.408,-1.41989,-0.939938,0.31044,1.27763e-06,0.310439
255.456,-1.44139,-0.930898,0.310372,1.17382e-06,0.31037
255.504,-1.43339,-0.915197,0.310546,1.21287e-06,0.310545
255.552,-1.45039,-0.898225,0.310745,1.13545e-06,0.310744
255.6,-1.45439,-0.87992,0.310982,1.1191e-06,0.310981
255.648,-1.43188,-0.860093,0.311262,1.22492e-06,0.311261
255.696,-1.41738,-0.838518,0.311616,1.29918e-06,0.311615
255.744,-1.42289,-0.814908,0.312012,1.27334e-06,0.31201
255.792,-1.44839,-0.788907,0.312453,1.15336e-06,0.312452
255.84,-1.42789,-0.760065,0.31295,1.25326e-06,0.312949
255.888,-1.44339,-0.727807,0.313545,1.18143e-06,0.313544
255.936,-1.44039,-0.691373,0.314258,1.19856e-06,0.314257
255.984,-1.4449,-0.649729,0.315051,1.18081e-06,0.31505
256.032,-1.37986,-0.601448,0.316074,1.53201e-06,0.316073
256.08,-1.39738,-0.544463,0.317294,1.4351e-06,0.317292
256.128,-1.36937,-0.475618,0.318769,1.61063e-06,0.318768
256.176,-1.40038,-0.389833,0.320555,1.43309e-06,0.320553
256.224,-1.38588,-0.278232,0.322897,1.52891e-06,0.322896
256.272,-1.37337,-0.123517,0.32613,1.62258e-06,0.326129
256.32,-1.41138,0.11337,0.330987,1.41718e-06,0.330986
256.368,-1.35585,0.536058,0.339466,1.81015e-06,0.339464
256.416,-1.30985,1.34494,0.356157,2.27717e-06,0.356155
256.464,-1.36436,1.69681,0.369066,1.90177e-06,0.369064
256.512,-1.37537,0.290635,0.343936,1.69677e-06,0.343935
256.56,-1.38137,-0.897024,0.310721,1.4972e-06,0.310719
256.608,-1.4614,-0.937337,0.308565,1.08413e-06,0.308564
256.656,-1.49641,-0.923891,0.308585,9.44881e-07,0.308584
256.704,-1.50592,-0.908488,0.308664,9.1104e-07,0.308663
256.752,-1.50943,-0.891899,0.308656,8.99562e-07,0.308655
256.8,-1.55243,-0.873991,0.30869,7.59912e-07,0.30869
256.848,-1.58695,-0.854565,0.308664,6.63917e-07,0.308663
256.896,-1.58944,-0.833395,0.308659,6.584e-07,0.308658
256.944,-1.58395,-0.810202,0.308697,6.73949e-07,0.308696
256.992,-1.59695,-0.78464,0.3088,6.41357e-07,0.308799
257.04,-1.53993,-0.756272,0.309023,8.05085e-07,0.309022
257.088,-1.59095,-0.724527,0.309293,6.59521e-07,0.309292
257.136,-1.57944,-0.68865,0.309633,6.91935e-07,0.309632
257.184,-1.53744,-0.647645,0.310161,8.19234e-07,0.31016
257.232,-1.56645,-0.600113,0.31084,7.32887e-07,0.310839
257.28,-1.57194,-0.544024,0.31168,7.19918e-07,0.311679
257.328,-1.54992,-0.476318,0.312761,7.88979e-07,0.31276
257.376,-1.58095,-0.39209,0.314186,7.01892e-07,0.314185
257.424,-1.55643,-0.282822,0.316201,7.78939e-07,0.3162
257.472,-1.54393,-0.132039,0.319066,8.2646e-07,0.319065
257.52,-1.50992,0.0970307,0.323452,9.5909e-07,0.323451
257.568,-1.50692,0.500879,0.331173,9.94334e-07,0.331172
257.616,-1.47991,1.28095,0.34649,1.15819e-06,0.346489
257.664,-1.4509,1.72302,0.360301,1.35126e-06,0.3603
257.712,-1.4449,0.429562,0.338394,1.29969e-06,0.338392
257.76,-1.41789,-0.880068,0.303916,1.29889e-06,0.303915
257.808,-1.43988,-0.937402,0.301229,1.1804e-06,0.301228
257.856,-1.4524,-0.924946,0.301377,1.12431e-06,0.301375
257.904,-1.41438,-0.910317,0.301666,1.308e-06,0.301664
257.952,-1.42489,-0.894601,0.301998,1.25621e-06,0.301996
258,-1.41738,-0.877678,0.302352,1.2956e-06,0.302351
258.048,-1.40338,-0.859384,0.302764,1.37108e-06,0.302762
258.096,-1.39588,-0.839526,0.30326,1.41436e-06,0.303258
258.144,-1.38837,-0.817854,0.303778,1.45918e-06,0.303777
258.192,-1.39188,-0.794073,0.304372,1.44152e-06,0.304371
258.24,-1.40838,-0.767799,0.304964,1.35298e-06,0.304963
258.288,-1.40687,-0.73856,0.305646,1.36387e-06,0.305645
258.336,-1.38537,-0.705735,0.306396,1.48826e-06,0.306394
258.384,-1.39537,-0.668509,0.307275,1.43431e-06,0.307274
258.432,-1.39437,-0.625763,0.308255,1.44426e-06,0.308253
258.48,-1.43288,-0.575924,0.309354,1.24458e-06,0.309353
258.528,-1.40638,-0.516683,0.310602,1.38763e-06,0.3106
258.576,-1.41789,-0.444523,0.31218,1.33244e-06,0.312179
258.624,-1.39537,-0.353637,0.314181,1.46536e-06,0.314179
258.672,-1.39237,-0.233631,0.316782,1.49461e-06,0.316781
258.72,-1.40987,-0.0635507,0.320303,1.41005e-06,0.320302
258.768,-1.39637,0.205802,0.325763,1.51244e-06,0.325761
258.816,-1.41738,0.706091,0.335567,1.43363e-06,0.335566
258.864,-1.39537,1.56082,0.353713,1.64806e-06,0.353711
258.912,-1.38337,1.48992,0.35831,1.75026e-06,0.358308
258.96,-1.42739,-0.228739,0.32491,1.33364e-06,0.324909
259.008,-1.41638,-0.925235,0.302753,1.29814e-06,0.302751
259.056,-1.46891,-0.932632,0.30208,1.05277e-06,0.302079
259.104,-1.47691,-0.919927,0.302169,1.02091e-06,0.302168
259.152,-1.55294,-0.905961,0.302222,7.56677e-07,0.302221
259.2,-1.50792,-0.890955,0.302265,9.05019e-07,0.302264
259.248,-1.55943,-0.874787,0.3023,7.39154e-07,0.3023
259.296,-1.54343,-0.857301,0.302374,7.88375e-07,0.302373
259.344,-1.56094,-0.838311,0.302476,7.36668e-07,0.302475
259.392,-1.56143,-0.817584,0.30258,7.36318e-07,0.302579
259.44,-1.57844,-0.794842,0.302735,6.89542e-07,0.302734
259.488,-1.56894,-0.769738,0.30295,7.17209e-07,0.302949
259.536,-1.54443,-0.741835,0.303248,7.91691e-07,0.303247
259.584,-1.54193,-0.710567,0.303637,8.01328e-07,0.303637
