t,f
2375.27,-0.8245191138581556
2375.28,-0.8242339101981175
2375.29,-0.823948169461599
2375.3,-0.8236618901940478
2375.31,-0.8233750709353745
2375.32,-0.8230877102199262
2375.33,-0.8227998065764568
2375.34,-0.8225113585281013
2375.35,-0.822222364592347
2375.36,-0.8219328232810056
2375.37,-0.8216427331001849
2375.38,-0.821352092550261
2375.39,-0.8210609001258489
2375.4,-0.8207691543157747
2375.41,-0.8204768536030466
2375.42,-0.8201839964648249
2375.43,-0.8198905813723939
2375.44,-0.8195966067911318
2375.4500000000003,-0.8193020711804812
2375.46,-0.8190069729939194
2375.4700000000003,-0.8187113106789288
2375.48,-0.8184150826769664
2375.4900000000002,-0.8181182874234328
2375.5,-0.8178209233476432
2375.51,-0.8175229888727953
2375.52,-0.8172244824159391
2375.53,-0.8169254023879456
2375.54,-0.8166257471934754
2375.55,-0.8163255152309474
2375.56,-0.8160247048925072
2375.57,-0.815723314563995
2375.58,-0.8154213426249136
2375.59,-0.815118787448396
2375.6,-0.8148156474011731
2375.61,-0.8145119208435405
2375.62,-0.8142076061293267
2375.63,-0.8139027016058591
2375.64,-0.8135972056139308
2375.65,-0.813291116487767
2375.66,-0.8129844325549915
2375.67,-0.8126771521365933
2375.68,-0.812369273546891
2375.69,-0.8120607950934999
2375.7000000000003,-0.8117517150772962
2375.71,-0.8114420317923828
2375.7200000000003,-0.8111317435260547
2375.73,-0.8108208485587626
2375.7400000000002,-0.8105093451640785
2375.75,-0.810197231608659
2375.76,-0.8098845061522103
2375.77,-0.8095711670474515
2375.78,-0.8092572125400781
2375.79,-0.8089426408687255
2375.8,-0.8086274502649323
2375.81,-0.808311638953103
2375.82,-0.8079952051504704
2375.83,-0.8076781470670591
2375.84,-0.8073604629056459
2375.85,-0.8070421508617232
2375.86,-0.8067232091234595
2375.87,-0.8064036358716623
2375.88,-0.8060834292797378
2375.89,-0.8057625875136525
2375.9,-0.8054411087318941
2375.91,-0.8051189910854313
2375.92,-0.8047962327176744
2375.93,-0.8044728317644348
2375.94,-0.8041487863538849
2375.9500000000003,-0.8038240946065175
2375.96,-0.8034987546351047
2375.9700000000003,-0.8031727645446569
2375.98,-0.8028461224323814
2375.9900000000002,-0.80251882638764
2376.0,-0.8021908744919086
2376.01,-0.801862264818733
2376.02,-0.8015329954336871
2376.03,-0.8012030643943305
2376.04,-0.8008724697501657
2376.05,-0.8005412095425932
2376.06,-0.8002092818048689
2376.07,-0.7998766845620602
2376.08,-0.7995434158310011
2376.09,-0.7992094736202476
2376.1,-0.7988748559300343
2376.11,-0.7985395607522273
2376.12,-0.7982035860702794
2376.13,-0.7978669298591848
2376.14,-0.797529590085433
2376.15,-0.7971915647069613
2376.16,-0.7968528516731097
2376.17,-0.7965134489245723
2376.18,-0.7961733543933515
2376.19,-0.795832566002709
2376.2000000000003,-0.7954910816671186
2376.21,-0.7951488992922172
2376.2200000000003,-0.7948060167747578
2376.23,-0.7944624320025583
2376.2400000000002,-0.7941181428544538
2376.25,-0.7937731472002463
2376.26,-0.793427442900655
2376.27,-0.7930810278072662
2376.28,-0.7927338997624818
2376.29,-0.7923860565994691
2376.3,-0.7920374961421092
2376.31,-0.7916882162049449
2376.32,-0.7913382145931296
2376.33,-0.7909874891023743
2376.34,-0.7906360375188948
2376.35,-0.7902838576193579
2376.36,-0.7899309471708297
2376.37,-0.7895773039307197
2376.38,-0.789222925646728
2376.39,-0.7888678100567901
2376.4,-0.7885119548890216
2376.41,-0.7881553578616638
2376.42,-0.7877980166830266
2376.43,-0.7874399290514335
2376.44,-0.787081092655164
2376.4500000000003,-0.7867215051723981
2376.46,-0.7863611642711575
2376.4700000000003,-0.7860000676092482
2376.48,-0.7856382128342033
2376.4900000000002,-0.785275597583223
2376.5,-0.7849122194831167
2376.51,-0.7845480761502435
2376.52,-0.7841831651904515
2376.53,-0.7838174841990188
2376.54,-0.7834510307605919
2376.55,-0.7830838024491251
2376.56,-0.7827157968278187
2376.57,-0.7823470114490575
2376.58,-0.7819774438543481
2376.59,-0.7816070915742555
2376.6,-0.781235952128341
2376.61,-0.7808640230250974
2376.62,-0.7804913017618857
2376.63,-0.7801177858248693
2376.64,-0.7797434726889503
2376.65,-0.7793683598177028
2376.66,-0.7789924446633073
2376.67,-0.7786157246664835
2376.68,-0.7782381972564248
2376.69,-0.7778598598507295
2376.7000000000003,-0.7774807098553329
2376.71,-0.7771007446644392
2376.7200000000003,-0.7767199616604529
2376.73,-0.7763383582139083
2376.7400000000002,-0.7759559316834004
2376.75,-0.775572679415514
2376.76,-0.7751885987447528
2376.77,-0.7748036869934677
2376.78,-0.7744179414717854
2376.79,-0.7740313594775349
2376.8,-0.7736439382961751
2376.81,-0.7732556752007206
2376.82,-0.7728665674516682
2376.83,-0.7724766122969215
2376.84,-0.7720858069717166
2376.85,-0.7716941486985449
2376.86,-0.7713016346870778
2376.87,-0.770908262134089
2376.88,-0.7705140282233778
2376.89,-0.7701189301256904
2376.9,-0.7697229649986413
2376.91,-0.7693261299866341
2376.92,-0.7689284222207812
2376.93,-0.7685298388188244
2376.94,-0.7681303768850533
2376.9500000000003,-0.767730033510223
2376.96,-0.7673288057714726
2376.9700000000003,-0.7669266907322423
2376.98,-0.7665236854421894
2376.9900000000002,-0.7661197869371045
2377.0,-0.7657149922388266
2377.01,-0.7653092983551579
2377.02,-0.7649027022797775
2377.03,-0.764495200992155
2377.04,-0.7640867914574624
2377.05,-0.7636774706264869
2377.06,-0.7632672354355418
2377.07,-0.7628560828063768
2377.08,-0.7624440096460888
2377.09,-0.7620310128470305
2377.1,-0.7616170892867186
2377.11,-0.7612022358277428
2377.12,-0.7607864493176724
2377.13,-0.7603697265889622
2377.14,-0.7599520644588589
2377.15,-0.7595334597293055
2377.16,-0.7591139091868464
2377.17,-0.75869340960253
2377.18,-0.7582719577318123
2377.19,-0.7578495503144582
2377.2000000000003,-0.7574261840744433
2377.21,-0.7570018557198538
2377.2200000000003,-0.7565765619427872
2377.23,-0.7561502994192498
2377.2400000000002,-0.7557230648090563
2377.25,-0.7552948547557259
2377.26,-0.7548656658863802
2377.27,-0.7544354948116375
2377.28,-0.7540043381255089
2377.29,-0.7535721924052915
2377.3,-0.7531390542114622
2377.31,-0.7527049200875697
2377.32,-0.7522697865601269
2377.33,-0.7518336501385003
2377.34,-0.751396507314801
2377.35,-0.7509583545637731
2377.36,-0.7505191883426818
2377.37,-0.750079005091201
2377.38,-0.7496378012312985
2377.39,-0.7491955731671229
2377.4,-0.7487523172848872
2377.41,-0.7483080299527524
2377.42,-0.7478627075207097
2377.43,-0.7474163463204636
2377.44,-0.7469689426653107
2377.4500000000003,-0.7465204928500208
2377.46,-0.7460709931507153
2377.4700000000003,-0.7456204398247449
2377.48,-0.7451688291105667
2377.4900000000002,-0.7447161572276194
2377.5,-0.7442624203761988
2377.51,-0.7438076147373311
2377.52,-0.7433517364726463
2377.53,-0.7428947817242489
2377.54,-0.7424367466145896
2377.55,-0.7419776272463343
2377.56,-0.7415174197022325
2377.57,-0.7410561200449856
2377.58,-0.7405937243171121
2377.59,-0.7401302285408144
2377.6,-0.7396656287178416
2377.61,-0.7391999208293529
2377.62,-0.7387331008357799
2377.63,-0.7382651646766871
2377.64,-0.7377961082706314
2377.65,-0.7373259275150209
2377.66,-0.736854618285972
2377.67,-0.736382176438165
2377.68,-0.7359085978046996
2377.69,-0.7354338781969489
2377.7000000000003,-0.7349580134044106
2377.71,-0.7344809991945589
2377.7200000000003,-0.7340028313126953
2377.73,-0.7335235054817952
2377.7400000000002,-0.7330430174023577
2377.75,-0.7325613627522494
2377.76,-0.7320785371865515
2377.77,-0.7315945363374015
2377.78,-0.7311093558138361
2377.79,-0.7306229912016323
2377.8,-0.7301354380631463
2377.81,-0.7296466919371518
2377.82,-0.7291567483386772
2377.83,-0.7286656027588401
2377.84,-0.7281732506646822
2377.85,-0.7276796874990005
2377.86,-0.7271849086801795
2377.87,-0.7266889096020204
2377.88,-0.7261916856335694
2377.89,-0.725693232118944
2377.9,-0.725193544377158
2377.91,-0.724692617701946
2377.92,-0.724190447361585
2377.93,-0.7236870285987141
2377.94,-0.7231823566301553
2377.9500000000003,-0.7226764266467293
2377.96,-0.7221692338130719
2377.9700000000003,-0.7216607732674485
2377.98,-0.7211510401215662
2377.9900000000002,-0.7206400294603849
2378.0,-0.720127736341927
2378.01,-0.7196141557970838
2378.02,-0.7190992828294227
2378.03,-0.7185831124149908
2378.04,-0.7180656395021174
2378.05,-0.7175468590112143
2378.06,-0.7170267658345753
2378.07,-0.7165053548361731
2378.08,-0.7159826208514541
2378.09,-0.715458558687133
2378.1,-0.7149331631209837
2378.11,-0.7144064289016289
2378.12,-0.7138783507483281
2378.13,-0.7133489233507642
2378.14,-0.7128181413688267
2378.15,-0.7122859994323943
2378.16,-0.7117524921411148
2378.17,-0.7112176140641837
2378.18,-0.7106813597401195
2378.19,-0.7101437236765383
2378.2000000000003,-0.7096047003499258
2378.21,-0.7090642842054073
2378.2200000000003,-0.7085224696565158
2378.23,-0.7079792510849567
2378.2400000000002,-0.7074346228403728
2378.25,-0.7068885792401047
2378.26,-0.7063411145689502
2378.27,-0.7057922230789221
2378.28,-0.7052418989890016
2378.29,-0.7046901364848918
2378.3,-0.7041369297187675
2378.31,-0.7035822728090231
2378.32,-0.7030261598400185
2378.33,-0.7024685848618221
2378.34,-0.7019095418899512
2378.35,-0.7013490249051108
2378.36,-0.7007870278529291
2378.37,-0.7002235446436915
2378.38,-0.699658569152071
2378.39,-0.699092095216857
2378.4,-0.6985241166406808
2378.41,-0.6979546271897391
2378.42,-0.6973836205935143
2378.43,-0.6968110905444929
2378.44,-0.6962370306978802
2378.4500000000003,-0.6956614346713142
2378.46,-0.6950842960445739
2378.4700000000003,-0.6945056083592871
2378.48,-0.6939253651186347
2378.4900000000002,-0.6933435597870522
2378.5,-0.6927601857899278
2378.51,-0.6921752365132993
2378.52,-0.6915887053035454
2378.53,-0.6910005854670764
2378.54,-0.6904108702700203
2378.55,-0.6898195529379081
2378.56,-0.6892266266553518
2378.57,-0.688632084565725
2378.58,-0.6880359197708353
2378.59,-0.6874381253305968
2378.6,-0.6868386942626968
2378.61,-0.6862376195422623
2378.62,-0.6856348941015197
2378.63,-0.6850305108294545
2378.64,-0.6844244625714657
2378.65,-0.6838167421290171
2378.66,-0.683207342259285
2378.67,-0.6825962556748033
2378.68,-0.6819834750431041
2378.69,-0.6813689929863549
2378.7000000000003,-0.6807528020809931
2378.71,-0.6801348948573556
2378.7200000000003,-0.679515263799305
2378.73,-0.6788939013438533
2378.7400000000002,-0.6782707998807794
2378.75,-0.6776459517522458
2378.76,-0.6770193492524089
2378.77,-0.6763909846270255
2378.78,-0.6757608500730576
2378.79,-0.6751289377382711
2378.8,-0.6744952397208309
2378.81,-0.6738597480688924
2378.82,-0.6732224547801876
2378.83,-0.6725833518016088
2378.84,-0.6719424310287867
2378.85,-0.6712996843056647
2378.86,-0.6706551034240681
2378.87,-0.6700086801232699
2378.88,-0.6693604060895517
2378.89,-0.6687102729557604
2378.9,-0.6680582723008586
2378.91,-0.6674043956494736
2378.92,-0.6667486344714383
2378.93,-0.6660909801813294
2378.94,-0.665431424138
2378.9500000000003,-0.6647699576441081
2378.96,-0.6641065719456385
2378.9700000000003,-0.6634412582314222
2378.98,-0.6627740076326483
2378.9900000000002,-0.6621048112223719
2379.0,-0.6614336600150169
2379.01,-0.6607605449658738
2379.02,-0.6600854569705903
2379.03,-0.6594083868646597
2379.04,-0.6587293254229009
2379.05,-0.6580482633589338
2379.06,-0.6573651913246509
2379.07,-0.6566800999096795
2379.08,-0.6559929796408421
2379.09,-0.6553038209816086
2379.1,-0.6546126143315427
2379.11,-0.6539193500257435
2379.12,-0.6532240183342802
2379.13,-0.6525266094616209
2379.14,-0.6518271135460548
2379.15,-0.6511255206591093
2379.16,-0.6504218208049594
2379.17,-0.6497160039198306
2379.18,-0.6490080598713973
2379.19,-0.648297978458172
2379.2000000000003,-0.6475857494088897
2379.21,-0.6468713623818839
2379.2200000000003,-0.6461548069644577
2379.23,-0.6454360726722457
2379.2400000000002,-0.6447151489485707
2379.25,-0.6439920251637925
2379.26,-0.6432666906146493
2379.27,-0.6425391345235917
2379.28,-0.6418093460381096
2379.29,-0.6410773142300524
2379.3,-0.6403430280949391
2379.31,-0.6396064765512635
2379.32,-0.6388676484397889
2379.33,-0.6381265325228379
2379.34,-0.6373831174835709
2379.35,-0.6366373919252589
2379.36,-0.6358893443705467
2379.37,-0.635138963260708
2379.38,-0.6343862369548932
2379.39,-0.633631153729366
2379.4,-0.6328737017767335
2379.41,-0.632113869205167
2379.42,-0.6313516440376128
2379.43,-0.6305870142109958
2379.44,-0.6298199675754119
2379.4500000000003,-0.6290504918933114
2379.46,-0.6282785748386752
2379.4700000000003,-0.627504203996178
2379.48,-0.626727366860344
2379.4900000000002,-0.6259480508346922
2379.5,-0.6251662432308711
2379.51,-0.6243819312677849
2379.52,-0.6235951020707071
2379.53,-0.6228057426703851
2379.54,-0.6220138400021346
2379.55,-0.6212193809049216
2379.56,-0.6204223521204356
2379.57,-0.6196227402921501
2379.58,-0.6188205319643725
2379.59,-0.618015713581283
2379.6,-0.6172082714859618
2379.61,-0.6163981919194037
2379.62,-0.615585461019522
2379.63,-0.6147700648201413
2379.64,-0.6139519892499745
2379.65,-0.6131312201315918
2379.66,-0.6123077431803746
2379.67,-0.6114815440034568
2379.68,-0.6106526080986543
2379.69,-0.6098209208533798
2379.7000000000003,-0.608986467543547
2379.71,-0.608149233332458
2379.7200000000003,-0.6073092032696796
2379.73,-0.6064663622899045
2379.7400000000002,-0.6056206952117987
2379.75,-0.6047721867368352
2379.76,-0.6039208214481115
2379.77,-0.6030665838091551
2379.78,-0.6022094581627111
2379.79,-0.6013494287295177
2379.8,-0.6004864796070634
2379.81,-0.5996205947683309
2379.82,-0.5987517580605233
2379.83,-0.5978799532037768
2379.84,-0.5970051637898538
2379.85,-0.5961273732808225
2379.86,-0.5952465650077177
2379.87,-0.5943627221691847
2379.88,-0.593475827830108
2379.89,-0.5925858649202196
2379.9,-0.5916928162326911
2379.91,-0.5907966644227077
2379.92,-0.5898973920060225
2379.93,-0.5889949813574944
2379.94,-0.5880894147096045
2379.9500000000003,-0.5871806741509554
2379.96,-0.5862687416247495
2379.9700000000003,-0.5853535989272481
2379.98,-0.5844352277062111
2379.9900000000002,-0.5835136094593144
2380.0,-0.5825887255325479
2380.01,-0.5816605571185921
2380.02,-0.5807290852551735
2380.03,-0.5797942908233973
2380.04,-0.5788561545460591
2380.05,-0.5779146569859341
2380.06,-0.5769697785440425
2380.07,-0.5760214994578924
2380.08,-0.5750697997996993
2380.09,-0.5741146594745812
2380.1,-0.57315605821873
2380.11,-0.5721939755975579
2380.12,-0.5712283910038185
2380.13,-0.570259283655703
2380.14,-0.5692866325949096
2380.15,-0.5683104166846877
2380.16,-0.5673306146078549
2380.17,-0.5663472048647864
2380.18,-0.5653601657713774
2380.19,-0.5643694754569771
2380.2000000000003,-0.5633751118622946
2380.21,-0.5623770527372752
2380.2200000000003,-0.561375275638948
2380.23,-0.5603697579292424
2380.2400000000002,-0.5593604767727756
2380.25,-0.5583474091346086
2380.26,-0.55733053177797
2380.27,-0.5563098212619488
2380.28,-0.555285253939155
2380.29,-0.5542568059533451
2380.3,-0.5532244532370171
2380.31,-0.5521881715089678
2380.32,-0.5511479362718196
2380.33,-0.5501037228095071
2380.34,-0.5490555061847324
2380.35,-0.5480032612363805
2380.36,-0.5469469625768999
2380.37,-0.5458865845896427
2380.38,-0.5448221014261697
2380.39,-0.5437534870035141
2380.4,-0.5426807150014054
2380.41,-0.5416037588594541
2380.42,-0.5405225917742947
2380.43,-0.5394371866966865
2380.44,-0.5383475163285723
2380.4500000000003,-0.537253553120093
2380.46,-0.5361552692665602
2380.4700000000003,-0.5350526367053811
2380.48,-0.5339456271129399
2380.4900000000002,-0.5328342119014321
2380.5,-0.531718362215651
2380.51,-0.5305980489297277
2380.52,-0.5294732426438193
2380.53,-0.5283439136807516
2380.54,-0.5272100320826073
2380.55,-0.5260715676072635
2380.56,-0.5249284897248784
2380.57,-0.5237807676143225
2380.58,-0.522628370159557
2380.59,-0.5214712659459549
2380.6,-0.5203094232565683
2380.61,-0.5191428100683351
2380.62,-0.5179713940482312
2380.63,-0.5167951425493594
2380.64,-0.5156140226069792
2380.65,-0.5144280009344755
2380.66,-0.5132370439192642
2380.67,-0.5120411176186321
2380.68,-0.5108401877555151
2380.69,-0.509634219714206
2380.7000000000003,-0.5084231785359976
2380.71,-0.5072070289147554
2380.7200000000003,-0.5059857351924206
2380.73,-0.5047592613544418
2380.7400000000002,-0.5035275710251333
2380.75,-0.5022906274629605
2380.76,-0.5010483935557465
2380.77,-0.49980083181580703
2380.78,-0.49854790437500096
2380.79,-0.4972895729797053
2380.8,-0.49602579898570603
2380.81,-0.49475654335300745
2380.82,-0.4934817666405559
2380.83,-0.4922014290008771
2380.84,-0.49091549017462666
2380.85,-0.48962390948504947
2380.86,-0.48832664583234864
2380.87,-0.4870236576879609
2380.88,-0.48571490308873727
2380.89,-0.48440033963102624
2380.9,-0.4830799244646588
2380.91,-0.4817536142868325
2380.92,-0.4804213653358928
2380.93,-0.4790831333850098
2380.94,-0.47773887373574775
2380.9500000000003,-0.47638854121152663
2380.96,-0.47503209015097136
2380.9700000000003,-0.47366947440114837
2380.98,-0.4723006473106865
2380.9900000000002,-0.47092556172278
2381.0,-0.469544169968071
2381.01,-0.46815642385740924
2381.02,-0.466762274674487
2381.03,-0.4653616731683455
2381.04,-0.4639545695457516
2381.05,-0.46254091346344073
2381.06,-0.46112065402022506
2381.07,-0.45969373974896166
2381.08,-0.45826011860838034
2381.09,-0.45681973797476677
2381.1,-0.45537254463349786
2381.11,-0.4539184847704272
2381.12,-0.45245750396311624
2381.13,-0.45098954717190937
2381.14,-0.4495145587308488
2381.15,-0.44803248233842485
2381.16,-0.44654326104816094
2381.17,-0.44504683725902666
2381.18,-0.4435431527056778
2381.19,-0.44203214844851785
2381.2000000000003,-0.44051376486357785
2381.21,-0.4389879416322112
2381.2200000000003,-0.4374546177305989
2381.23,-0.4359137314190604
2381.2400000000002,-0.43436522023116786
2381.25,-0.432809020962657
2381.26,-0.4312450696601327
2381.27,-0.42967330160956263
2381.28,-0.4280936513245559
2381.29,-0.4265060525344207
2381.3,-0.424910438171998
2381.31,-0.42330674036126315
2381.32,-0.4216948904046938
2381.33,-0.4200748187703967
2381.34,-0.4184464550789886
2381.35,-0.41680972809022576
2381.36,-0.4151645656893768
2381.37,-0.41351089487333204
2381.38,-0.41184864173644475
2381.39,-0.41017773145609776
2381.4,-0.40849808827798806
2381.41,-0.40680963550112503
2381.42,-0.4051122954625342
2381.43,-0.4034059895216598
2381.44,-0.401690638044461
2381.4500000000003,-0.399966160387192
2381.46,-0.3982324748798611
2381.4700000000003,-0.39648949880935935
2381.48,-0.39473714840225355
2381.4900000000002,-0.39297533880723273
2381.5,-0.3912039840772027
2381.51,-0.3894229971510182
2381.52,-0.3876322898348467
2381.53,-0.38583177278315206
2381.54,-0.384021355479292
2381.55,-0.3822009462157178
2381.56,-0.38037045207376874
2381.57,-0.37852977890304984
2381.58,-0.37667883130038443
2381.59,-0.3748175125883305
2381.6,-0.3729457247932501
2381.61,-0.37106336862292216
2381.62,-0.3691703434436857
2381.63,-0.3672665472571046
2381.64,-0.3653518766761395
2381.65,-0.36342622690081705
2381.66,-0.36148949169338296
2381.67,-0.35954156335292603
2381.68,-0.357582332689461
2381.69,-0.3556116889974561
2381.7000000000003,-0.35362952002879194
2381.71,-0.35163571196513643
2381.7200000000003,-0.3496301493897237
2381.73,-0.347612715258519
2381.7400000000002,-0.34558329087075595
2381.75,-0.34354175583883034
2381.76,-0.34148798805753344
2381.77,-0.339421863672609
2381.78,-0.3373432570486152
2381.79,-0.3352520407360756
2381.8,-0.3331480854379001
2381.81,-0.33103125997505684
2381.82,-0.32890143125147614
2381.83,-0.3267584642181671
2381.84,-0.3246022218365254
2381.85,-0.3224325650408122
2381.86,-0.3202493526997821
2381.87,-0.3180524415774388
2381.88,-0.3158416862928934
2381.89,-0.3136169392793052
2381.9,-0.3113780507418773
2381.91,-0.3091248686148849
2381.92,-0.3068572385177084
2381.93,-0.30457500370984664
2381.94,-0.30227800504488206
2381.9500000000003,-0.2999660809233702
2381.96,-0.2976390672446243
2381.9700000000003,-0.29529679735736647
2381.98,-0.2929391020092132
2381.9900000000002,-0.29056580929496495
2382.0,-0.2881767446036674
2382.01,-0.28577173056441
2382.02,-0.283350586990829
2382.03,-0.2809131308242779
2382.04,-0.27845917607563014
2382.05,-0.27598853376567645
2382.06,-0.27350101186407666
2382.07,-0.27099641522682844
2382.08,-0.2684745455322099
2382.09,-0.26593520121515524
2382.1,-0.2633781774000187
2382.11,-0.2608032658316824
2382.12,-0.25821025480496296
2382.13,-0.25559892909226734
2382.14,-0.25296906986944945
2382.15,-0.25032045463981756
2382.16,-0.2476528571562406
2382.17,-0.24496604734129784
2382.18,-0.24225979120541857
2382.19,-0.2395338507629538
2382.2000000000003,-0.23678798394612136
2382.21,-0.23402194451676359
2382.2200000000003,-0.23123548197585592
2382.23,-0.22842834147070093
2382.2400000000002,-0.22560026369974287
2382.25,-0.22275098481493275
2382.26,-0.21988023632157536
2382.27,-0.21698774497558432
2382.28,-0.2140732326780709
2382.29,-0.2111364163671898
2382.3,-0.20817700790716168
2382.31,-0.205194713974392
2382.32,-0.20218923594060056
2382.33,-0.19916026975287549
2382.34,-0.19610750581056227
2382.35,-0.19303062883889574
2382.36,-0.18992931775927957
2382.37,-0.1868032455561162
2382.38,-0.18365207914008574
2382.39,-0.18047547920777082
2382.4,-0.17727310009752004
2382.41,-0.1740445896414404
2382.42,-0.17078958901340519
2382.43,-0.16750773257296103
2382.44,-0.16419864770501402
2382.4500000000003,-0.1608619546551714
2382.46,-0.15749726636061193
2382.4700000000003,-0.15410418827635436
2382.48,-0.15068231819678904
2382.4900000000002,-0.14723124607233562
2382.5,-0.1437505538210832
2382.51,-0.14023981513526834
2382.52,-0.13669859528244013
2382.53,-0.13312645090115846
2382.54,-0.12952292979106683
2382.55,-0.12588757069717785
2382.56,-0.12221990308820413
2382.57,-0.11851944692876383
2382.58,-0.11478571244528545
2382.59,-0.11101819988543188
2382.6,-0.10721639927085994
2382.61,-0.10337979014312657
2382.62,-0.09950784130254905
2382.63,-0.09560001053982169
2382.64,-0.09165574436018743
2382.65,-0.0876744776999587
2382.66,-0.08365563363517697
2382.67,-0.07959862308219734
2382.68,-0.0755028444899793
2382.69,-0.07136768352386219
2382.7000000000003,-0.06719251274059923
2382.71,-0.06297669125442112
2382.7200000000003,-0.058719564393896785
2382.73,-0.05442046334935581
2382.7400000000002,-0.050078704810634984
2382.75,-0.045693590594908684
2382.76,-0.041264407264361244
2382.77,-0.036790425733458476
2382.78,-0.03227090086557452
2382.79,-0.027705071058730376
2382.8,-0.02309215782020121
2382.81,-0.018431365329750964
2382.82,-0.013721879991255464
2382.83,-0.008962869972478632
2382.84,-0.004153484732771071
2382.85,0.0007071454615336396
2382.86,0.005619910034242217
2382.87,0.010585718609152896
2382.88,0.015605501532831995
2382.89,0.02068021041050069
2382.9,0.025810818655201805
2382.91,0.030998322050399235
2382.92,0.03624373932614252
2382.93,0.04154811274890636
2382.94,0.04691250872518859
2382.9500000000003,0.05233801841892078
2382.96,0.057825758382711534
2382.9700000000003,0.06337687120290535
2382.98,0.06899252615839686
2382.9900000000002,0.07467391989309287
2383.0,0.08042227710186065
2383.01,0.08623885122974217
2383.02,0.09212492518414657
2383.03,0.09808181205965956
2383.04,0.1041108558750268
2383.05,0.11021343232177609
2383.06,0.11639094952384348
2383.07,0.1226448488074562
2383.08,0.1289766054804021
2383.09,0.1353877296196795
2383.1,0.14187976686637147
2383.11,0.14845429922642334
2383.12,0.15511294587582086
2383.13,0.16185736396846714
2383.14,0.16868924944483704
2383.15,0.1756103378392479
2383.16,0.18262240508332175
2383.17,0.1897272683029262
2383.18,0.19692678660556506
2383.19,0.20422286185484545
2383.2000000000003,0.21161743942827024
2383.21,0.21911250895419399
2383.2200000000003,0.22671010502333108
2383.23,0.2344123078697162
2383.2400000000002,0.24222124401548367
2383.25,0.2501390868732529
2383.26,0.2581680572992777
2383.27,0.26631042408983147
2383.28,0.2745685044125579
2383.29,0.2829446641637133
2383.3,0.29144131824134994
2383.31,0.30006093072355305
2383.32,0.3088060149398175
2383.33,0.31767913342255344
2383.34,0.32668289772452314
2383.35,0.3358199680867315
2383.36,0.3450930529399208
2383.37,0.35450490822134406
2383.38,0.36405833648691094
2383.39,0.37375618579710934
2383.4,0.3836013483532967
2383.41,0.39359675885903406
2383.42,0.4037453925790851
2383.43,0.41405026306653236
2383.44,0.424514419526167
2383.4500000000003,0.43514094377988205
2383.46,0.4459329467972577
2383.4700000000003,0.45689356475185333
2383.48,0.46802595456094415
2383.4900000000002,0.47933328886354853
2383.5,0.49081875038861067
2383.51,0.502485525662143
2383.52,0.5143367979990123
2383.53,0.526375739721902
2383.54,0.5386055035468325
2383.55,0.5510292130715014
2383.56,0.5636499522996773
2383.57,0.5764707541319828
2383.58,0.5894945877507106
2383.59,0.6027243448239046
2383.6,0.6161628244518799
2383.61,0.6298127167777833
2383.62,0.6436765851827778
2383.63,0.6577568469861496
2383.64,0.672055752571188
2383.65,0.6865753628592725
2383.66,0.7013175250573693
2383.67,0.7162838466083161
2383.68,0.731475667279044
2383.69,0.7468940293295062
2383.7000000000003,0.762539645714779
2383.71,0.7784128662848345
2383.7200000000003,0.7945136419611291
2383.73,0.8108414868866481
2383.7400000000002,0.827395438566699
2383.75,0.8441740160417547
2383.76,0.8611751761613103
2383.77,0.8783962680591542
2383.78,0.8958339859659029
2383.79,0.9134843205341271
2383.8,0.9313425088949708
2383.81,0.9494029837127171
2383.82,0.9676593215550936
2383.83,0.9861041909518813
2383.84,1.0047293005720892
2383.85,1.0235253480098725
2383.86,1.0424819697306198
2383.87,1.0615876927900705
2383.88,1.0808298889995973
2383.89,1.1001947322683003
2383.9,1.1196671599054826
2383.91,1.1392308387133208
2383.92,1.1588681367369251
2383.93,1.178560101565038
2383.94,1.1982864460869018
2383.9500000000003,1.2180255426068107
2383.96,1.2377544261951405
2383.9700000000003,1.2574488081109696
2383.98,1.2770831000648462
2383.9900000000002,1.2966304499993584
2384.0,1.3160627899489807
2384.01,1.3353508963990726
2384.02,1.3544644633975162
2384.03,1.3733721884828927
2384.04,1.3920418712829585
2384.05,1.4104405244101188
2384.06,1.428534496041322
2384.07,1.4462896033239743
2384.08,1.463671275503554
2384.09,1.4806447054297838
2384.1,1.4971750078739356
2384.11,1.5132273828878002
2384.12,1.5287672822623897
2384.13,1.5437605770084186
2384.14,1.5581737236868918
2384.15,1.5719739273714148
2384.16,1.5851292990272337
2384.17,1.5976090051469782
2384.18,1.609383407589138
2384.19,1.620424191720171
2384.2000000000003,1.630704481160677
2384.21,1.6401989376744817
2384.2200000000003,1.6488838450096086
2384.23,1.6567371757936669
2384.2400000000002,1.6637386408942951
2384.25,1.6698697209686593
2384.26,1.6751136802355953
2384.27,1.6794555628011956
2384.28,1.6828821721457787
2384.29,1.6853820346307062
2384.3,1.6869453481022116
2384.31,1.6875639168525913
2384.32,1.6872310743445875
2384.33,1.685941595211906
2384.34,1.6836915981182607
2384.35,1.680478441091094
2384.36,1.6763006109471987
2384.37,1.6711576083996897
2384.38,1.665049830383581
2384.39,1.6579784510654028
2384.4,1.6499453029158366
2384.41,1.6409527591281519
2384.42,1.6310036185640684
2384.43,1.6201009943069817
2384.44,1.6082482068043105
2384.4500000000003,1.5954486824896241
2384.46,1.5817058586942776
